Stock,Species,Areas,AreaType,StockDescription
nep.fu.3-4,NEP,45F8,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 3.a, Functional Units 3 and 4 (Skagerrak and Kattegat)
nep.fu.3-4,NEP,45F9,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 3.a, Functional Units 3 and 4 (Skagerrak and Kattegat)
nep.fu.3-4,NEP,45G0,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 3.a, Functional Units 3 and 4 (Skagerrak and Kattegat)
nep.fu.3-4,NEP,45G1,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 3.a, Functional Units 3 and 4 (Skagerrak and Kattegat)
nep.fu.3-4,NEP,46F9,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 3.a, Functional Units 3 and 4 (Skagerrak and Kattegat)
nep.fu.3-4,NEP,46G0,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 3.a, Functional Units 3 and 4 (Skagerrak and Kattegat)
nep.fu.3-4,NEP,46G1,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 3.a, Functional Units 3 and 4 (Skagerrak and Kattegat)
nep.fu.3-4,NEP,47F9,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 3.a, Functional Units 3 and 4 (Skagerrak and Kattegat)
nep.fu.3-4,NEP,47G0,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 3.a, Functional Units 3 and 4 (Skagerrak and Kattegat)
nep.fu.3-4,NEP,47G1,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 3.a, Functional Units 3 and 4 (Skagerrak and Kattegat)
nep.fu.3-4,NEP,48G0,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 3.a, Functional Units 3 and 4 (Skagerrak and Kattegat)
nep.fu.3-4,NEP,27.3.a,IC_Divisions,Norway lobster (Nephrops norvegicus) in Division 3.a, Functional Units 3 and 4 (Skagerrak and Kattegat)
nep.fu.3-4,NEP,27.3.a.21,IC_Sub-divisions,Norway lobster (Nephrops norvegicus) in Division 3.a, Functional Units 3 and 4 (Skagerrak and Kattegat)
nep.fu.3-4,NEP,27.3.a.20,IC_Sub-divisions,Norway lobster (Nephrops norvegicus) in Division 3.a, Functional Units 3 and 4 (Skagerrak and Kattegat)
nep.fu.3-4,NEP,46F8,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 3.a, Functional Units 3 and 4 (Skagerrak and Kattegat)
nep.fu.5,NEP,35F2,IC_StatRec,Norway lobster (Nephrops norvegicus) in Divisions 4.b and 4.c, Functional Unit 5 (central and southern North Sea, Botney Cut-Silver Pit)
nep.fu.5,NEP,35F3,IC_StatRec,Norway lobster (Nephrops norvegicus) in Divisions 4.b and 4.c, Functional Unit 5 (central and southern North Sea, Botney Cut-Silver Pit)
nep.fu.5,NEP,36F1,IC_StatRec,Norway lobster (Nephrops norvegicus) in Divisions 4.b and 4.c, Functional Unit 5 (central and southern North Sea, Botney Cut-Silver Pit)
nep.fu.5,NEP,36F2,IC_StatRec,Norway lobster (Nephrops norvegicus) in Divisions 4.b and 4.c, Functional Unit 5 (central and southern North Sea, Botney Cut-Silver Pit)
nep.fu.5,NEP,36F3,IC_StatRec,Norway lobster (Nephrops norvegicus) in Divisions 4.b and 4.c, Functional Unit 5 (central and southern North Sea, Botney Cut-Silver Pit)
nep.fu.5,NEP,36F4,IC_StatRec,Norway lobster (Nephrops norvegicus) in Divisions 4.b and 4.c, Functional Unit 5 (central and southern North Sea, Botney Cut-Silver Pit)
nep.fu.5,NEP,37F1,IC_StatRec,Norway lobster (Nephrops norvegicus) in Divisions 4.b and 4.c, Functional Unit 5 (central and southern North Sea, Botney Cut-Silver Pit)
nep.fu.5,NEP,37F2,IC_StatRec,Norway lobster (Nephrops norvegicus) in Divisions 4.b and 4.c, Functional Unit 5 (central and southern North Sea, Botney Cut-Silver Pit)
nep.fu.5,NEP,37F3,IC_StatRec,Norway lobster (Nephrops norvegicus) in Divisions 4.b and 4.c, Functional Unit 5 (central and southern North Sea, Botney Cut-Silver Pit)
nep.fu.5,NEP,37F4,IC_StatRec,Norway lobster (Nephrops norvegicus) in Divisions 4.b and 4.c, Functional Unit 5 (central and southern North Sea, Botney Cut-Silver Pit)
nep.fu.5,NEP,FU.5,IC_Divisions,Norway lobster (Nephrops norvegicus) in Divisions 4.b and 4.c, Functional Unit 5 (central and southern North Sea, Botney Cut-Silver Pit)
nep.fu.6,NEP,37E9,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.b, Functional Unit 6 (central North Sea, Farn Deeps)
nep.fu.6,NEP,38E8,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.b, Functional Unit 6 (central North Sea, Farn Deeps)
nep.fu.6,NEP,38E9,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.b, Functional Unit 6 (central North Sea, Farn Deeps)
nep.fu.6,NEP,39E8,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.b, Functional Unit 6 (central North Sea, Farn Deeps)
nep.fu.6,NEP,39E9,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.b, Functional Unit 6 (central North Sea, Farn Deeps)
nep.fu.6,NEP,40E8,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.b, Functional Unit 6 (central North Sea, Farn Deeps)
nep.fu.6,NEP,40E9,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.b, Functional Unit 6 (central North Sea, Farn Deeps)
nep.fu.6,NEP,FU.6,IC_Sub-divisions,Norway lobster (Nephrops norvegicus) in Division 4.b, Functional Unit 6 (central North Sea, Farn Deeps)
nep.fu.7,NEP,44E9,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 7 (northern North Sea, Fladen Ground)
nep.fu.7,NEP,44F0,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 7 (northern North Sea, Fladen Ground)
nep.fu.7,NEP,44F1,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 7 (northern North Sea, Fladen Ground)
nep.fu.7,NEP,45E8,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 7 (northern North Sea, Fladen Ground)
nep.fu.7,NEP,45E9,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 7 (northern North Sea, Fladen Ground)
nep.fu.7,NEP,45F0,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 7 (northern North Sea, Fladen Ground)
nep.fu.7,NEP,45F1,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 7 (northern North Sea, Fladen Ground)
nep.fu.7,NEP,46E8,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 7 (northern North Sea, Fladen Ground)
nep.fu.7,NEP,46E9,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 7 (northern North Sea, Fladen Ground)
nep.fu.7,NEP,46F0,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 7 (northern North Sea, Fladen Ground)
nep.fu.7,NEP,46F1,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 7 (northern North Sea, Fladen Ground)
nep.fu.7,NEP,47E9,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 7 (northern North Sea, Fladen Ground)
nep.fu.7,NEP,47F0,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 7 (northern North Sea, Fladen Ground)
nep.fu.7,NEP,47F1,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 7 (northern North Sea, Fladen Ground)
nep.fu.7,NEP,48E9,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 7 (northern North Sea, Fladen Ground)
nep.fu.7,NEP,48F0,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 7 (northern North Sea, Fladen Ground)
nep.fu.7,NEP,48F1,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 7 (northern North Sea, Fladen Ground)
nep.fu.7,NEP,49E9,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 7 (northern North Sea, Fladen Ground)
nep.fu.7,NEP,49F0,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 7 (northern North Sea, Fladen Ground)
nep.fu.7,NEP,49F1,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 7 (northern North Sea, Fladen Ground)
nep.fu.7,NEP,FU.7,IC_Sub-divisions,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 7 (northern North Sea, Fladen Ground)
nep.fu.8,NEP,40E7,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.b, Functional Unit 8 (central North Sea, Firth of Forth)
nep.fu.8,NEP,41E6,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.b, Functional Unit 8 (central North Sea, Firth of Forth)
nep.fu.8,NEP,41E7,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.b, Functional Unit 8 (central North Sea, Firth of Forth)
nep.fu.8,NEP,FU.8,IC_Sub-divisions,Norway lobster (Nephrops norvegicus) in Division 4.b, Functional Unit 8 (central North Sea, Firth of Forth)
nep.fu.9,NEP,44E6,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 9 (central North Sea, Moray Firth)
nep.fu.9,NEP,44E7,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 9 (central North Sea, Moray Firth)
nep.fu.9,NEP,44E8,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 9 (central North Sea, Moray Firth)
nep.fu.9,NEP,45E6,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 9 (central North Sea, Moray Firth)
nep.fu.9,NEP,45E7,IC_StatRec,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 9 (central North Sea, Moray Firth)
nep.fu.9,NEP,FU.9,IC_Sub-divisions,Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 9 (central North Sea, Moray Firth)
nop.27.3a4,NOP,27.4,IC_Sub-areas,Norway pout (Trisopterus esmarkii) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)
nop.27.3a4,NOP,27.4.a,IC_Divisions,Norway pout (Trisopterus esmarkii) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)
nop.27.3a4,NOP,27.4.a.e,IC_Sub-divisions,Norway pout (Trisopterus esmarkii) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)
nop.27.3a4,NOP,27.4.a.w,IC_Sub-divisions,Norway pout (Trisopterus esmarkii) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)
nop.27.3a4,NOP,27.3.a,IC_Divisions,Norway pout (Trisopterus esmarkii) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)
nop.27.3a4,NOP,27.4.b,IC_Divisions,Norway pout (Trisopterus esmarkii) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)
nop.27.3a4,NOP,27.4.c,IC_Divisions,Norway pout (Trisopterus esmarkii) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)
nop.27.3a4,NOP,27.3.a.21,IC_Sub-divisions,Norway pout (Trisopterus esmarkii) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)
nop.27.3a4,NOP,27.3.a.20,IC_Sub-divisions,Norway pout (Trisopterus esmarkii) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)
nop.27.3a4,NOP,27.4.b.e,IC_Sub-divisions,Norway pout (Trisopterus esmarkii) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)
nop.27.3a4,NOP,27.4.b.w,IC_Sub-divisions,Norway pout (Trisopterus esmarkii) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)
nop.27.6a,NOP,27.6.a,IC_Divisions,Norway pout (Trisopterus esmarkii) in Division 6.a
nop.27.6a,NOP,27.6.a.n,IC_Sub-divisions,Norway pout (Trisopterus esmarkii) in Division 6.a
nop.27.6a,NOP,27.6.a.s,IC_Sub-divisions,Norway pout (Trisopterus esmarkii) in Division 6.a
oal.27.8c9a,OAL,27.8,IC_Sub-areas,Senegalese sole (Solea senegalensis) in divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters)
oal.27.8c9a,OAL,27.9,IC_Sub-areas,Senegalese sole (Solea senegalensis) in divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters)
oal.27.8c9a,OAL,27.8.c,IC_Divisions,Senegalese sole (Solea senegalensis) in divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters)
oal.27.8c9a,OAL,27.9.a,IC_Divisions,Senegalese sole (Solea senegalensis) in divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters)
oal.27.8c9a,OAL,27.9.a.n,IC_Sub-divisions,Senegalese sole (Solea senegalensis) in divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters)
oal.27.8c9a,OAL,27.9.a.s,IC_Sub-divisions,Senegalese sole (Solea senegalensis) in divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters)
oal.27.8c9a,OAL,27.9.a.c.n,IC_AreaUnit,Senegalese sole (Solea senegalensis) in divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters)
oal.27.8c9a,OAL,27.9.a.c.s,IC_AreaUnit,Senegalese sole (Solea senegalensis) in divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters)
oal.27.8c9a,OAL,27.8.c.w,IC_Sub-divisions,Senegalese sole (Solea senegalensis) in divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters)
oal.27.8c9a,OAL,27.8.c.e,IC_Sub-divisions,Senegalese sole (Solea senegalensis) in divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters)
oal.27.8c9a,OAL,27.9.a.s.a,IC_AreaUnit,Senegalese sole (Solea senegalensis) in divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters)
oal.27.8c9a,OAL,27.9.a.s.c,IC_AreaUnit,Senegalese sole (Solea senegalensis) in divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters)
oal.27.8c9a,OAL,27.9.a.c,IC_Sub-divisions,Senegalese sole (Solea senegalensis) in divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters)
occ.27.nea,OCC,27.4,IC_Sub-areas,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
occ.27.nea,OCC,27.4.a,IC_Divisions,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
occ.27.nea,OCC,27.5,IC_Sub-areas,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
occ.27.nea,OCC,27.6,IC_Sub-areas,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
occ.27.nea,OCC,27.7,IC_Sub-areas,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
occ.27.nea,OCC,27.8,IC_Sub-areas,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
occ.27.nea,OCC,27.9,IC_Sub-areas,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
occ.27.nea,OCC,27.2.a,IC_Divisions,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
occ.27.nea,OCC,27.3.a,IC_Divisions,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
occ.27.nea,OCC,27.4.b,IC_Divisions,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
occ.27.nea,OCC,27.4.c,IC_Divisions,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
occ.27.nea,OCC,27.5.a,IC_Divisions,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
occ.27.nea,OCC,27.5.b,IC_Divisions,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
occ.27.nea,OCC,27.6.a,IC_Divisions,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
occ.27.nea,OCC,27.6.b,IC_Divisions,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
occ.27.nea,OCC,27.7.a,IC_Divisions,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
occ.27.nea,OCC,27.7.d,IC_Divisions,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
occ.27.nea,OCC,27.7.e,IC_Divisions,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
occ.27.nea,OCC,27.7.f,IC_Divisions,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
occ.27.nea,OCC,27.5.b.1,IC_Sub-divisions,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
occ.27.nea,OCC,27.5.b.2,IC_Sub-divisions,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
occ.27.nea,OCC,27.7.b,IC_Divisions,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
occ.27.nea,OCC,27.7.c,IC_Divisions,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
occ.27.nea,OCC,27.7.g,IC_Divisions,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
occ.27.nea,OCC,27.7.h,IC_Divisions,Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)
