AphiaId,AphiaId_Desc,ICES_Vocab_CodeType_Worms_AphiaId,ASFIS_Code,ASFIS_Code_Desc,ICES_Vocab_CodeType_FAO_ASFIS
127256,Trachyscorpia cristulata,SpecWoRMS,TJX,Trachyscorpia cristulata,SpecASFIS
127377,Trigonolampa miriceps,SpecWoRMS,TLE,Trigonolampa miriceps,SpecASFIS
154375,Thymallus thymallus,SpecWoRMS,TLV,Thymallus thymallus,SpecASFIS
273998,Stromateus brasiliensis,SpecWoRMS,TMB,Stromateus brasiliensis,SpecASFIS
126970,Thalassoma pavo,SpecWoRMS,TMP,Thalassoma pavo,SpecASFIS
279903,Benthobatis marcida,SpecWoRMS,TNB,Benthobatis marcida,SpecASFIS
234836,Dissostichus mawsoni,SpecWoRMS,TOA,Dissostichus mawsoni,SpecASFIS
826639,Torpedo,SpecWoRMS,TOE,Torpedo spp,SpecASFIS
158928,Microgadus tomcod,SpecWoRMS,TOM,Microgadus tomcod,SpecASFIS
234700,Dissostichus eleginoides,SpecWoRMS,TOP,Dissostichus eleginoides,SpecASFIS
141687,Tonna galea,SpecWoRMS,TOQ,Tonna galea,SpecASFIS
125578,Cynoglossidae,SpecWoRMS,TOX,Cynoglossidae,SpecASFIS
150630,Echiichthys vipera ,SpecWoRMS,TOZ,Echiichthys vipera,SpecASFIS
126527,Trachipterus arcticus,SpecWoRMS,TPA,Trachipterus arcticus,SpecASFIS
231748,Ruditapes,SpecWoRMS,TPS,Ruditapes spp,SpecASFIS
140779,Atrina pectinata,SpecWoRMS,TQE,Atrina pectinata,SpecASFIS
146524,Atrina fragilis,SpecWoRMS,TQF,Atrina fragilis,SpecASFIS
125570,Trachinidae,SpecWoRMS,TRA,Trachinidae,SpecASFIS
214557,Triaenodon obesus,SpecWoRMS,TRB,Triaenodon obesus,SpecASFIS
125459,Trachichthyidae,SpecWoRMS,TRC,Trachichthyidae,SpecASFIS
234770,Trematomus lepidorhinus,SpecWoRMS,TRD,Pseudotrematomus lepidorhinus,SpecASFIS
125936,Caranx,SpecWoRMS,TRE,Caranx spp,SpecASFIS
154721,Balistes capriscus,SpecWoRMS,TRG,Balistes capriscus,SpecASFIS
125607,Balistidae,SpecWoRMS,TRI,Balistidae,SpecASFIS
105695,Triakidae,SpecWoRMS,TRK,Triakidae,SpecASFIS
126141,Salmo,SpecWoRMS,TRO,Salmo spp,SpecASFIS
125788,Trachipterus,SpecWoRMS,TRP,Trachipterus spp,SpecASFIS
127185,Oncorhynchus mykiss,SpecWoRMS,TRR,Oncorhynchus mykiss,SpecASFIS
127187,Salmo trutta,SpecWoRMS,TRS,Salmo trutta,SpecASFIS
125483,Trachipteridae,SpecWoRMS,TRX,Trachipteridae,SpecASFIS
126812,Pseudocaranx dentex,SpecWoRMS,TRZ,Pseudocaranx dentex,SpecASFIS
126415,Alosa fallax,SpecWoRMS,TSD,Alosa fallax,SpecASFIS
127417,Sphoeroides pachygaster,SpecWoRMS,TSP,Sphoeroides pachygaster,SpecASFIS
126482,Trachyrincus scabrus,SpecWoRMS,TSU,Trachyrincus scabrus,SpecASFIS
231429,Mesoplodon layardii,SpecWoRMS,TSW,Mesoplodon layardii,SpecASFIS
321911,Tetronarce nobiliana,SpecWoRMS,TTO,Tetronarce nobiliana,SpecASFIS
271684,Torpedo marmorata,SpecWoRMS,TTR,Torpedo marmorata,SpecASFIS
271691,Torpedo torpedo,SpecWoRMS,TTV,Torpedo torpedo,SpecASFIS
2689,Testudines,SpecWoRMS,TTX,Testudinata,SpecASFIS
127149,Scophthalmus maximus,SpecWoRMS,TUR,Scophthalmus maximus,SpecASFIS
126065,Thunnus,SpecWoRMS,TUS,Thunnus spp,SpecASFIS
137162,Sterna hirundo,SpecWoRMS,TVA,Sterna hirundo,SpecASFIS
137165,Sterna paradisaea,SpecWoRMS,TVF,Sterna paradisaea,SpecASFIS
124535,Parastichopus tremulus,SpecWoRMS,TVK,Parastichopus tremulus,SpecASFIS
126798,Synchiropus phaeton,SpecWoRMS,TWB,Synchiropus phaeton,SpecASFIS
138282,Todaropsis,SpecWoRMS,TWE,Todaropsis spp,SpecASFIS
126481,Trachyrincus murrayi,SpecWoRMS,TWF,Trachyrincus murrayi,SpecASFIS
138533,Tellina,SpecWoRMS,TWL,Tellina spp,SpecASFIS
139429,Teuthowenia megalops,SpecWoRMS,TWM,Teuthowenia megalops,SpecASFIS
141741,Trivia arctica,SpecWoRMS,TWZ,Trivia arctica,SpecASFIS
127081,Trachinus araneus,SpecWoRMS,TZA,Trachinus araneus,SpecASFIS
158943,Anas crecca,SpecWoRMS,TZC,Anas crecca,SpecASFIS
159168,Anas penelope,SpecWoRMS,TZE,Mareca penelope,SpecASFIS
1464521,Mareca penelope,SpecWoRMS,TZE,Mareca penelope,SpecASFIS
148791,Anas platyrhynchos,SpecWoRMS,TZF,Anas platyrhynchos,SpecASFIS
344009,Sotalia guianensis,SpecWoRMS,TZG,Sotalia guianensis,SpecASFIS
127083,Trachinus radiatus,SpecWoRMS,TZR,Trachinus radiatus,SpecASFIS
127257,Trachyscorpia echinata,SpecWoRMS,TZY,Trachyscorpia echinata,SpecASFIS
126632,Taaningichthys minimus,SpecWoRMS,UAC,Taaningichthys minimus,SpecASFIS
276741,Branchiostegus semifasciatus,SpecWoRMS,UAE,Branchiostegus semifasciatus,SpecASFIS
273675,Cubiceps caeruleus,SpecWoRMS,UBA,Cubiceps caeruleus,SpecASFIS
219745,Cubiceps baxteri,SpecWoRMS,UBB,Cubiceps baxteri,SpecASFIS
127011,Umbrina canariensis,SpecWoRMS,UCA,Umbrina canariensis,SpecASFIS
160809,Loxechinus albus,SpecWoRMS,UCH,Loxechinus albus,SpecASFIS
158799,Etropus crossotus,SpecWoRMS,UCO,Etropus crossotus,SpecASFIS
144129,Fucus,SpecWoRMS,UCU,Fucus spp,SpecASFIS
145721,Undaria pinnatifida,SpecWoRMS,UDP,Undaria pinnatifida,SpecASFIS
117994,Tubularia indivisa,SpecWoRMS,UEE,Tubularia indivisa,SpecASFIS
107739,Upogebia deltaura,SpecWoRMS,UER,Upogebia deltaura,SpecASFIS
107079,Upogebia,SpecWoRMS,UES,Upogebia spp,SpecASFIS
140717,Pseudamussium peslutrae,SpecWoRMS,UEV,Pseudamussium peslutrae,SpecASFIS
124085,Pseudarchaster parelii,SpecWoRMS,UEW,Pseudarchaster parelii,SpecASFIS
106835,Munida,SpecWoRMS,UEX,Munida spp,SpecASFIS
157933,Ectopleura larynx,SpecWoRMS,UEY,Ectopleura larynx,SpecASFIS
101037,Epizoanthus papillosus,SpecWoRMS,UGB,Epizoanthus papillosus,SpecASFIS
1606714,Iridonida speciosa,SpecWoRMS,UGF,Iridonida speciosa,SpecASFIS
107157,Munida intermedia,SpecWoRMS,UGG,Munida intermedia,SpecASFIS
140429,Urosalpinx cinerea,SpecWoRMS,UGQ,Urosalpinx cinerea,SpecASFIS
110671,Euphausiidae,SpecWoRMS,UGR,Euphasiidae,SpecASFIS
140607,Scaeurgus unicirrhus,SpecWoRMS,UGU,Scaeurgus unicirrhus,SpecASFIS
151894,Euspira nitida,SpecWoRMS,UGV,Euspira nitida,SpecASFIS
126349,Scopelosaurus lepidus,SpecWoRMS,UIG,Scopelosaurus lepidus,SpecASFIS
445503,Puffinus mauretanicus ,SpecWoRMS,UIM,Puffinus mauretanicus,SpecASFIS
137203,Puffinus puffinus,SpecWoRMS,UIP,Puffinus puffinus,SpecASFIS
107459,Plagusia depressa,SpecWoRMS,UIS,Plagusia depressa,SpecASFIS
123386,Echinus,SpecWoRMS,UJF,Echinus spp,SpecASFIS
126937,Thorogobius ephippiatus,SpecWoRMS,UJH,Thorogobius ephippiatus,SpecASFIS
126663,Echiodon drummondii,SpecWoRMS,UJQ,Echiodon drummondii,SpecASFIS
123160,Echinidae,SpecWoRMS,UKE,Echinidae,SpecASFIS
111374,Securiflustra securifrons,SpecWoRMS,UKF,Securiflustra securifrons,SpecASFIS
117809,Nemertesia antennina,SpecWoRMS,UKJ,Nemertesia antennina,SpecASFIS
117815,Nemertesia ramosa,SpecWoRMS,UKL,Nemertesia ramosa,SpecASFIS
398306,Neoraja iberica,SpecWoRMS,UKM,Neoraja iberica,SpecASFIS
110377,Echiurus echiurus,SpecWoRMS,UKT,Echiurus echiurus,SpecASFIS
126335,Aulopus filamentosus,SpecWoRMS,ULF,Aulopus filamentosus,SpecASFIS
140301,Spisula solida,SpecWoRMS,ULO,Spisula solida,SpecASFIS
234798,Pseudomancopsetta andriashevi,SpecWoRMS,UMA,Pseudomancopsetta andriashevi,SpecASFIS
107400,Portumnus latipes,SpecWoRMS,UML,Portumnus latipes,SpecASFIS
127013,Umbrina ronchus,SpecWoRMS,UMO,Umbrina ronchus,SpecASFIS
140528,Euspira catena,SpecWoRMS,UNQ,Euspira catena,SpecASFIS
130387,Neanthes fucata,SpecWoRMS,UNW,Neanthes fucata,SpecASFIS
289801,Depastromorpha africana,SpecWoRMS,UOH,Depastromorpha africana,SpecASFIS
135313,Depastrum cyathiforme,SpecWoRMS,UOV,Depastrum cyathiforme,SpecASFIS
218689,Upeneus tragula,SpecWoRMS,UPT,Upeneus tragula,SpecASFIS
137133,Uria aalge,SpecWoRMS,UQT,Uria aalge,SpecASFIS
137134,Uria lomvia,SpecWoRMS,UQU,Uria lomvia,SpecASFIS
126100,Uranoscopus,SpecWoRMS,URA,Uranoscopus spp,SpecASFIS
123390,Strongylocentrotus,SpecWoRMS,URC,Strongylocentrotus spp,SpecASFIS
124316,Paracentrotus lividus,SpecWoRMS,URM,Paracentrotus lividus,SpecASFIS
124287,Echinus esculentus,SpecWoRMS,URS,Echinus esculentus,SpecASFIS
123082,Echinoidea,SpecWoRMS,URX,Echinoidea,SpecASFIS
125774,Urophycis,SpecWoRMS,URZ,Urophycis spp,SpecASFIS
126965,Labrus bergylta,SpecWoRMS,USB,Labrus bergylta,SpecASFIS
532031,Gracilechinus acutus,SpecWoRMS,USD,Gracilechinus acutus,SpecASFIS
159658,Uraspis secunda,SpecWoRMS,USE,Uraspis secunda,SpecASFIS
151501,Labrus mixtus,SpecWoRMS,USI,Labrus mixtus,SpecASFIS
126447,Brosme brosme,SpecWoRMS,USK,Brosme brosme,SpecASFIS
140294,Lutraria angustior,SpecWoRMS,UTA,Lutraria angustior,SpecASFIS
140295,Lutraria lutraria,SpecWoRMS,UTL,Lutraria lutraria,SpecASFIS
127093,Uranoscopus scaber,SpecWoRMS,UUC,Uranoscopus scaber,SpecASFIS
219124,Scarus rubroviolaceus,SpecWoRMS,UVE,Scarus rubroviolaceus,SpecASFIS
158200,Manania atlantica,SpecWoRMS,UVM,Manania atlantica,SpecASFIS
145990,Ulva rigida,SpecWoRMS,UVQ,Ulva rigida,SpecASFIS
126801,Campogramma glaycos,SpecWoRMS,VAD,Campogramma glaycos,SpecASFIS
219602,Vanderhorstia ambanoro,SpecWoRMS,VAM,Vanderhorstia ambanoro,SpecASFIS
343897,Phocoena sinus,SpecWoRMS,VAQ,Phocoena sinus,SpecASFIS
127316,Valenciennellus tripunctulatus,SpecWoRMS,VAT,Valenciennellus tripunctulatus,SpecASFIS
125514,Platytroctidae,SpecWoRMS,VBX,Platytroctidae,SpecASFIS
140300,Spisula elliptica,SpecWoRMS,VCG,Spisula elliptica,SpecASFIS
275590,Ventrifossa atherodon,SpecWoRMS,VEA,Ventrifossa atherodon,SpecASFIS
141936,Venus verrucosa,SpecWoRMS,VEV,Venus verrucosa,SpecASFIS
125432,Nemichthyidae,SpecWoRMS,VFX,Nemichthyidae,SpecASFIS
124418,Spatangus purpureus,SpecWoRMS,VFY,Spatangus purpureus,SpecASFIS
125429,Heterenchelyidae,SpecWoRMS,VHX,Heterenchelyidae,SpecASFIS
127302,Vinciguerria attenuata,SpecWoRMS,VIA,Vinciguerria attenuata,SpecASFIS
127303,Vinciguerria nimbaria,SpecWoRMS,VII,Vinciguerria nimbaria,SpecASFIS
127304,Vinciguerria poweriae,SpecWoRMS,VIP,Vinciguerria poweriae,SpecASFIS
283150,Vimba vimba,SpecWoRMS,VIV,Vimba vimba,SpecASFIS
106794,Palinuridae,SpecWoRMS,VLO,Palinuridae,SpecASFIS
382547,Voluta virescens,SpecWoRMS,VLV,Voluta virescens,SpecASFIS
151174,Scomber colias,SpecWoRMS,VMA,Scomber colias,SpecASFIS
246150,Polititapes aureus,SpecWoRMS,VNA,Polititapes aureus,SpecASFIS
745846,Polititapes rhomboides,SpecWoRMS,VNR,Polititapes rhomboides,SpecASFIS
236719,Mimachlamys varia,SpecWoRMS,VSC,Mimachlamys varia,SpecASFIS
125548,Nomeidae,SpecWoRMS,VTX,Nomeidae,SpecASFIS
181364,Venerupis corrugata,SpecWoRMS,VUC,Venerupis corrugata,SpecASFIS
125606,Syngnathidae,SpecWoRMS,VUX,Syngnathidae,SpecASFIS
106786,Oplophoridae,SpecWoRMS,VWX,Oplophoridae,SpecASFIS
141887,Vampyroteuthis infernalis,SpecWoRMS,VYI,Vampyroteuthis infernalis,SpecASFIS
125414,Anthothela grandiflora,SpecWoRMS,WAG,Anthothela grandiflora,SpecASFIS
127014,Acanthocybium solandri,SpecWoRMS,WAH,Acanthocybium solandri,SpecASFIS
141433,Abra alba,SpecWoRMS,WBB,Abra alba,SpecASFIS
141436,Abra prismatica,SpecWoRMS,WBC,Abra prismatica,SpecASFIS
286303,Acanella rigida,SpecWoRMS,WBE,Acanella rigida,SpecASFIS
123456,Holothuria,SpecWoRMS,WBX,Holothuria spp,SpecASFIS
2688,Cetacea,SpecWoRMS,WCA,Cetacea,SpecASFIS
128524,Distichoptilum gracile,SpecWoRMS,WDG,Distichoptilum gracile,SpecASFIS
126808,Decapterus punctatus,SpecWoRMS,WEC,Decapterus punctatus,SpecASFIS
127082,Trachinus draco,SpecWoRMS,WEG,Trachinus draco,SpecASFIS
221430,Polyprion oxygeneios,SpecWoRMS,WHA,Polyprion oxygeneios,SpecASFIS
126439,Micromesistius poutassou,SpecWoRMS,WHB,Micromesistius poutassou,SpecASFIS
138878,Buccinum undatum,SpecWoRMS,WHE,Buccinum undatum,SpecASFIS
126139,Coregonus,SpecWoRMS,WHF,Coregonus spp,SpecASFIS
126438,Merlangius merlangus,SpecWoRMS,WHG,Merlangius merlangus,SpecASFIS
126014,Tetrapturus,SpecWoRMS,WHH,Tetrapturus spp,SpecASFIS
158726,Coregonus clupeaformis,SpecWoRMS,WHL,Coregonus clupeaformis,SpecASFIS
712906,Kajikia albida,SpecWoRMS,WHM,Kajikia albida,SpecASFIS
127136,Glyptocephalus cynoglossus,SpecWoRMS,WIT,Glyptocephalus cynoglossus,SpecASFIS
132972,Iophon piceum,SpecWoRMS,WJP,Iophon piceum,SpecASFIS
210372,Penaeus latisulcatus,SpecWoRMS,WKP,Penaeus latisulcatus,SpecASFIS
883,Polychaeta,SpecWoRMS,WOR,Polychaeta,SpecASFIS
159089,Cygnus cygnus,SpecWoRMS,WOS,Cygnus cygnus,SpecASFIS
159090,Cygnus olor,SpecWoRMS,WOT,Cygnus olor,SpecASFIS
567404,Melanitta deglandi,SpecWoRMS,WOW,Melanitta deglandi,SpecASFIS
137072,Melanitta fusca,SpecWoRMS,WOW,Melanitta deglandi,SpecASFIS
137073,Melanitta nigra,SpecWoRMS,WOY,Melanitta nigra,SpecASFIS
851901,Patella tenuis,SpecWoRMS,WPT,Patella tenuis,SpecASFIS
283816,Pachycerianthus borealis,SpecWoRMS,WQB,Pachycerianthus borealis,SpecASFIS
125541,Labridae,SpecWoRMS,WRA,Labridae,SpecASFIS
126998,Polyprion americanus,SpecWoRMS,WRF,Polyprion americanus,SpecASFIS
126968,Labrus viridis,SpecWoRMS,WRV,Labrus viridis,SpecASFIS
127040,Serranus atricauda,SpecWoRMS,WSA,Serranus atricauda,SpecASFIS
232041,Polysticta stelleri,SpecWoRMS,WYC,Polysticta stelleri,SpecASFIS
274307,Pegusa cadenati,SpecWoRMS,WZA,Pegusa cadenati,SpecASFIS
712917,Brachirus niger,SpecWoRMS,WZN,Brachirus niger,SpecASFIS
131629,Axinellidae,SpecWoRMS,XAL,Axinellidae,SpecASFIS
10295,Anguilliformes,SpecWoRMS,XAX,Anguilliformes,SpecASFIS
133205,Biemna variantia,SpecWoRMS,XBV,Biemna variantia,SpecASFIS
240875,Exhippolysmata hastatoides,SpecWoRMS,XHH,Exhippolysmata hastatoides,SpecASFIS
107046,Plesionika,SpecWoRMS,XKX,Plesionika spp.,SpecASFIS
125739,Trisopterus,SpecWoRMS,XOD,Trisopterus spp,SpecASFIS
125516,Ammodytidae,SpecWoRMS,XOX,Ammodytidae,SpecASFIS
154247,Scorpaenoidei,SpecWoRMS,XSX,Perciformes (Scorpaenoidei),SpecASFIS
127204,Taurulus bubalis,SpecWoRMS,XTA,Taurulus bubalis,SpecASFIS
126971,Xyrichtys novacula,SpecWoRMS,XYN,Xyrichtys novacula,SpecASFIS
110709,Thysanoessa longicaudata,SpecWoRMS,YAI,Thysanoessa longicaudata,SpecASFIS
224552,Cymbium cymbium,SpecWoRMS,YBC,Cymbium cymbium,SpecASFIS
141965,Cymbium olla,SpecWoRMS,YBO,Cymbium olla,SpecASFIS
282917,Sympterygia bonapartii,SpecWoRMS,YBQ,Sympterygia bonapartii,SpecASFIS
105772,Centroscyllium,SpecWoRMS,YCX,Centroscyllium spp,SpecASFIS
126755,Hyperoplus immaculatus,SpecWoRMS,YEI,Hyperoplus immaculatus,SpecASFIS
1571969,Myzopsetta ferruginea,SpecWoRMS,YEL,Myzopsetta ferruginea,SpecASFIS
110708,Thysanoessa inermis,SpecWoRMS,YEN,Thysanoessa inermis,SpecASFIS
220266,Atypopenaeus stenodactylus,SpecWoRMS,YET,Atypopenaeus stenodactylus,SpecASFIS
126117,Limanda,SpecWoRMS,YEX,Limanda spp,SpecASFIS
126756,Hyperoplus lanceolatus,SpecWoRMS,YEZ,Hyperoplus lanceolatus,SpecASFIS
273567,Symphodus cinereus,SpecWoRMS,YFC,Symphodus cinereus,SpecASFIS
154701,Pseudopleuronectes,SpecWoRMS,YFL,Pseudopleuronectes herzensteini,SpecASFIS
275357,Pseudopleuronectes herzensteini,SpecWoRMS,YFL,Pseudopleuronectes herzensteini,SpecASFIS
273571,Symphodus melops,SpecWoRMS,YFM,Symphodus melops,SpecASFIS
127027,Thunnus albacares,SpecWoRMS,YFT,Thunnus albacares,SpecASFIS
127133,Symphurus ligulatus,SpecWoRMS,YFU,Symphurus ligulatus,SpecASFIS
126023,Symphodus,SpecWoRMS,YFX,Symphodus spp,SpecASFIS
107455,Pachygrapsus marmoratus,SpecWoRMS,YGM,Pachygrapsus marmoratus,SpecASFIS
138848,Bathyteuthis abyssicola,SpecWoRMS,YHA,Bathyteuthis abyssicola,SpecASFIS
126793,Callionymus maculatus,SpecWoRMS,YHC,Callionymus maculatus,SpecASFIS
133289,Mycale lingua,SpecWoRMS,YHL,Mycale lingua,SpecASFIS
140610,Ocythoe tuberculata,SpecWoRMS,YHT,Ocythoe tuberculata,SpecASFIS
107114,Sicyonia carinata,SpecWoRMS,YIA,Sicyonia carinata,SpecASFIS
210086,Scyllarides elisabethae,SpecWoRMS,YLH,Scyllarides elisabethae,SpecASFIS
107708,Scyllarides latus,SpecWoRMS,YLL,Scyllarides latus,SpecASFIS
211642,Halymenia dilatata,SpecWoRMS,YMD,Halymenia dilatata,SpecASFIS
107528,Lysmata seticaudata,SpecWoRMS,YMS,Lysmata seticaudata,SpecASFIS
127152,Bathysolea profundicola,SpecWoRMS,YMW,Bathysolea profundicola,SpecASFIS
276074,Cynoscion acoupa,SpecWoRMS,YNA,Cynoscion acoupa,SpecASFIS
403345,Dagetichthys lusitanicus,SpecWoRMS,YNU,Dagetichthys lusitanicus,SpecASFIS
276094,Cynoscion virescens,SpecWoRMS,YNV,Cynoscion virescens,SpecASFIS
274314,Synaptura cadenati,SpecWoRMS,YNY,Dagetichthys cadenati,SpecASFIS
274226,Cynoglossus senegalensis,SpecWoRMS,YOE,Cynoglossus senegalensis,SpecASFIS
274196,Cynoglossus canariensis,SpecWoRMS,YOI,Cynoglossus canariensis,SpecASFIS
126112,Cynoglossus,SpecWoRMS,YOX,Cynoglossus spp,SpecASFIS
274214,Cynoglossus monodi,SpecWoRMS,YQG,Cynoglossus monodi,SpecASFIS
157031,Pyroteuthis margaritifera,SpecWoRMS,YRM,Pyroteuthis margaritifera,SpecASFIS
127068,Sphyraena sphyraena,SpecWoRMS,YRS,Sphyraena sphyraena,SpecASFIS
159814,Sphyraena guachancho,SpecWoRMS,YRU,Sphyraena guachancho,SpecASFIS
218436,Seriola lalandi,SpecWoRMS,YTC,Seriola lalandi,SpecASFIS
126818,Seriola rivoliana,SpecWoRMS,YTL,Seriola rivoliana,SpecASFIS
127286,Cyclothone microdon,SpecWoRMS,YTM,Cyclothone microdon,SpecASFIS
126878,Crystallogobius linearis,SpecWoRMS,YTN,Crystallogobius linearis,SpecASFIS
127289,Cyclothone pseudopallida,SpecWoRMS,YTS,Cyclothone pseudopallida,SpecASFIS
127284,Cyclothone braueri,SpecWoRMS,YTU,Cyclothone braueri,SpecASFIS
127287,Cyclothone obscura,SpecWoRMS,YTZ,Cyclothone obscura,SpecASFIS
273566,Symphodus bailloni,SpecWoRMS,YVA,Symphodus bailloni,SpecASFIS
127134,Symphurus nigrescens,SpecWoRMS,YVL,Symphurus nigrescens,SpecASFIS
273573,Symphodus roissali,SpecWoRMS,YVQ,Symphodus roissali,SpecASFIS
127101,Lycenchelys sarsii,SpecWoRMS,YVS,Lycenchelys sarsii,SpecASFIS
125911,Hyperoplus,SpecWoRMS,YVU,Hyperoplus spp,SpecASFIS
125522,Callionymidae,SpecWoRMS,YVX,Callionymidae,SpecASFIS
125930,Callionymus,SpecWoRMS,YXH,Callionymus spp,SpecASFIS
126795,Callionymus reticulatus,SpecWoRMS,YXI,Callionymus reticulatus,SpecASFIS
134643,Callipallene brevirostris,SpecWoRMS,YXN,Callipallene brevirostris,SpecASFIS
140598,Bathypolypus sponsalis,SpecWoRMS,YYS,Bathypolypus sponsalis,SpecASFIS
127418,Antigonia capros,SpecWoRMS,ZAC,Antigonia capros,SpecASFIS
172017,Asconema foliatum,SpecWoRMS,ZBA,Asconema foliatum,SpecASFIS
125929,Callanthias,SpecWoRMS,ZBC,Callanthias spp,SpecASFIS
126789,Callanthias ruber,SpecWoRMS,ZBD,Callanthias ruber,SpecASFIS
126872,Buenia jeffreysii,SpecWoRMS,ZBJ,Buenia jeffreysii,SpecASFIS
139422,Bathothauma lyromma,SpecWoRMS,ZBL,Bathothauma lyromma,SpecASFIS
277591,Zebrias zebra,SpecWoRMS,ZBZ,Zebrias zebrinus,SpecASFIS
277592,Zebrias zebrinus,SpecWoRMS,ZBZ,Zebrias zebrinus,SpecASFIS
127425,Cyttopsis rosea,SpecWoRMS,ZCD,Cyttopsis rosea,SpecASFIS
103862,Botryllus schlosseri,SpecWoRMS,ZDC,Botryllus schlosseri,SpecASFIS
124373,Brissopsis lyrifera,SpecWoRMS,ZDG,Brissopsis lyrifera,SpecASFIS
149,Buccinidae,SpecWoRMS,ZDN,Buccinidae,SpecASFIS
125617,Zeidae,SpecWoRMS,ZEX,Zeidae,SpecASFIS
127151,Zeugopterus punctatus,SpecWoRMS,ZGP,Zeugopterus punctatus,SpecASFIS
126754,Gymnammodytes semisquamatus,SpecWoRMS,ZGS,Gymnammodytes semisquamatus,SpecASFIS
133230,Hamacantha carteri,SpecWoRMS,ZHT,Hamacantha carteri,SpecASFIS
236488,Zeugopterus regius,SpecWoRMS,ZLR,Zeugopterus regius,SpecASFIS
125590,Cyclopteridae,SpecWoRMS,ZLS,Cyclopteridae,SpecASFIS
283219,Zoarchias glaber,SpecWoRMS,ZOG,Zoarchias glaber,SpecASFIS
132335,Spongionella pulchella,SpecWoRMS,ZPR,Spongionella pulchella,SpecASFIS
136976,Phocidae,SpecWoRMS,ZPX,Phocidae,SpecASFIS
134215,Quasillina brevis,SpecWoRMS,ZQB,Quasillina brevis,SpecASFIS
134200,Polymastia hemisphaerica,SpecWoRMS,ZRH,Polymastia hemisphaerica,SpecASFIS
170674,Radiella hemisphaerica,SpecWoRMS,ZRH,Polymastia hemisphaerica,SpecASFIS
134285,Suberites ficus,SpecWoRMS,ZSF,Suberites ficus,SpecASFIS
138922,Neptunea contraria,SpecWoRMS,ZTD,Neptunea contraria,SpecASFIS
138920,Neptunea antiqua,SpecWoRMS,ZTE,Neptunea antiqua,SpecASFIS
22496,Nereididae,SpecWoRMS,ZTM,Nereididae,SpecASFIS
139428,Taonius pavo,SpecWoRMS,ZTP,Taonius pavo,SpecASFIS
134224,Tentorium semisuberites,SpecWoRMS,ZTS,Tentorium semisuberites,SpecASFIS
126529,Zu cristatus,SpecWoRMS,ZUC,Zu cristatus,SpecASFIS
172121,Vazella pourtalesii,SpecWoRMS,ZVP,Vazella pourtalesii,SpecASFIS
