"Area_27","ICESNAME","Area"
"1.b","97M7","27.1.b"
"1.b","98M7","27.1.b"
"1.b","82M8","27.1.b"
"1.b","83M8","27.1.b"
"1.b","84M8","27.1.b"
"1.b","85M8","27.1.b"
"1.b","86M8","27.1.b"
"1.b","87M8","27.1.b"
"1.b","88M8","27.1.b"
"1.b","89M8","27.1.b"
"1.b","90M8","27.1.b"
"1.b","91M8","27.1.b"
"1.b","92M8","27.1.b"
"1.b","93M8","27.1.b"
"1.b","94M8","27.1.b"
"1.b","95M8","27.1.b"
"1.b","96M8","27.1.b"
"1.b","97M8","27.1.b"
"1.b","98M8","27.1.b"
"12.a.1","42A2","27.12.a.1"
"12.a.3","42A2","27.12.a.3"
"12.a.1","42A3","27.12.a.1"
"12.a.3","42A3","27.12.a.3"
"12.a.1","43A3","27.12.a.1"
"12.a.3","43A3","27.12.a.3"
"12.a.1","43B0","27.12.a.1"
"12.a.3","43B0","27.12.a.3"
"12.a.1","43B1","27.12.a.1"
"12.a.3","43B1","27.12.a.3"
"12.a.1","44B1","27.12.a.1"
"12.a.3","44B1","27.12.a.3"
"12.a.1","44B2","27.12.a.1"
"12.a.3","44B2","27.12.a.3"
"12.a.1","45B2","27.12.a.1"
"12.a.3","45B2","27.12.a.3"
"12.a.1","46B2","27.12.a.1"
"12.a.3","46B2","27.12.a.3"
"12.a.1","46B3","27.12.a.1"
"12.a.3","46B3","27.12.a.3"
"14.b.1","47B3","27.14.b.1"
"14.b.2","47B3","27.14.b.2"
"14.b.1","48B3","27.14.b.1"
"14.b.2","48B3","27.14.b.2"
"14.b.1","49B3","27.14.b.1"
"14.b.2","49B3","27.14.b.2"
"10.a.1","04B4","27.10.a.1"
"10.a.2","04B4","27.10.a.2"
"10.a.1","05B4","27.10.a.1"
"10.a.2","05B4","27.10.a.2"
"10.a.1","06B4","27.10.a.1"
"10.a.2","06B4","27.10.a.2"
"10.a.1","07B4","27.10.a.1"
"10.a.2","07B4","27.10.a.2"
"10.a.1","08B4","27.10.a.1"
"10.a.2","08B4","27.10.a.2"
"10.a.1","09B4","27.10.a.1"
"10.a.2","09B4","27.10.a.2"
"10.a.1","10B4","27.10.a.1"
"10.a.2","10B4","27.10.a.2"
"10.a.1","11B4","27.10.a.1"
"10.a.2","11B4","27.10.a.2"
"14.b.1","49B4","27.14.b.1"
"14.b.2","49B4","27.14.b.2"
"14.b.1","50B4","27.14.b.1"
"14.b.2","50B4","27.14.b.2"
"14.b.1","51B4","27.14.b.1"
"14.b.2","51B4","27.14.b.2"
"10.a.1","02B5","27.10.a.1"
"10.a.2","02B5","27.10.a.2"
"10.a.1","03B5","27.10.a.1"
"10.a.2","03B5","27.10.a.2"
"10.a.1","04B5","27.10.a.1"
"10.a.2","04B5","27.10.a.2"
"10.a.1","11B5","27.10.a.1"
"10.a.2","11B5","27.10.a.2"
"10.a.1","12B5","27.10.a.1"
"10.a.2","12B5","27.10.a.2"
"10.a.1","13B5","27.10.a.1"
"10.a.2","13B5","27.10.a.2"
"14.b.1","51B5","27.14.b.1"
"14.b.2","51B5","27.14.b.2"
"14.b.1","52B5","27.14.b.1"
"14.b.2","52B5","27.14.b.2"
"14.b.1","53B5","27.14.b.1"
"14.b.2","53B5","27.14.b.2"
"10.a.1","01B6","27.10.a.1"
"10.a.2","01B6","27.10.a.2"
"10.a.1","02B6","27.10.a.1"
"10.a.2","02B6","27.10.a.2"
"10.a.1","13B6","27.10.a.1"
"10.a.2","13B6","27.10.a.2"
"10.a.1","14B6","27.10.a.1"
"10.a.2","14B6","27.10.a.2"
"14.b.1","53B6","27.14.b.1"
"14.b.2","53B6","27.14.b.2"
"14.b.1","54B6","27.14.b.1"
"14.b.2","54B6","27.14.b.2"
"10.a.1","01B7","27.10.a.1"
"10.a.2","01B7","27.10.a.2"
"10.a.1","14B7","27.10.a.1"
"10.a.2","14B7","27.10.a.2"
"14.b.1","54B7","27.14.b.1"
"14.b.2","54B7","27.14.b.2"
"10.a.1","14B8","27.10.a.1"
"10.a.2","14B8","27.10.a.2"
"14.b.1","54B8","27.14.b.1"
"14.b.2","54B8","27.14.b.2"
"14.b.1","55B8","27.14.b.1"
"14.b.2","55B8","27.14.b.2"
"10.a.1","14B9","27.10.a.1"
"10.a.2","14B9","27.10.a.2"
"14.b.1","53B9","27.14.b.1"
"14.b.2","53B9","27.14.b.2"
"14.b.1","54B9","27.14.b.1"
"14.b.2","54B9","27.14.b.2"
"14.b.1","55B9","27.14.b.1"
"14.b.2","55B9","27.14.b.2"
"10.a.1","14C0","27.10.a.1"
"10.a.2","14C0","27.10.a.2"
"14.b.1","52C0","27.14.b.1"
"14.b.2","52C0","27.14.b.2"
"14.b.1","53C0","27.14.b.1"
"14.b.2","53C0","27.14.b.2"
"10.a.1","13C1","27.10.a.1"
"10.a.2","13C1","27.10.a.2"
"10.a.1","14C1","27.10.a.1"
"10.a.2","14C1","27.10.a.2"
"14.b.1","51C1","27.14.b.1"
"14.b.2","51C1","27.14.b.2"
"14.b.1","52C1","27.14.b.1"
"14.b.2","52C1","27.14.b.2"
"10.a.1","13C2","27.10.a.1"
"10.a.2","13C2","27.10.a.2"
"14.b.1","50C2","27.14.b.1"
"14.b.2","50C2","27.14.b.2"
"14.b.1","51C2","27.14.b.1"
"14.b.2","51C2","27.14.b.2"
"10.a.1","13C3","27.10.a.1"
"10.a.2","13C3","27.10.a.2"
"12.a.1","50C3","27.12.a.1"
"12.a.4","50C3","27.12.a.4"
"10.a.1","12C4","27.10.a.1"
"10.a.2","12C4","27.10.a.2"
"10.a.1","13C4","27.10.a.1"
"10.a.2","13C4","27.10.a.2"
"12.a.1","49C4","27.12.a.1"
"12.a.4","49C4","27.12.a.4"
"12.a.1","50C4","27.12.a.1"
"12.a.4","50C4","27.12.a.4"
"10.a.1","11C5","27.10.a.1"
"10.a.2","11C5","27.10.a.2"
"10.a.1","12C5","27.10.a.1"
"10.a.2","12C5","27.10.a.2"
"12.a.1","49C5","27.12.a.1"
"12.a.4","49C5","27.12.a.4"
"10.a.1","10C6","27.10.a.1"
"10.a.2","10C6","27.10.a.2"
"10.a.1","11C6","27.10.a.1"
"10.a.2","11C6","27.10.a.2"
"12.a.1","38C6","27.12.a.1"
"12.b","38C6","27.12.b"
"12.a.1","39C6","27.12.a.1"
"12.b","39C6","27.12.b"
"12.a.1","40C6","27.12.a.1"
"12.b","40C6","27.12.b"
"12.a.1","41C6","27.12.a.1"
"12.b","41C6","27.12.b"
"12.a.1","42C6","27.12.a.1"
"12.b","42C6","27.12.b"
"12.a.1","43C6","27.12.a.1"
"12.b","43C6","27.12.b"
"12.a.1","44C6","27.12.a.1"
"12.b","44C6","27.12.b"
"12.a.1","45C6","27.12.a.1"
"12.b","45C6","27.12.b"
"12.a.1","46C6","27.12.a.1"
"12.b","46C6","27.12.b"
"12.a.1","47C6","27.12.a.1"
"12.b","47C6","27.12.b"
"12.a.1","48C6","27.12.a.1"
"12.b","48C6","27.12.b"
"12.a.1","49C6","27.12.a.1"
"12.a.4","49C6","27.12.a.4"
"12.b","49C6","27.12.b"
"10.a.1","09C7","27.10.a.1"
"10.a.2","09C7","27.10.a.2"
"10.a.1","10C7","27.10.a.1"
"10.a.2","10C7","27.10.a.2"
"12.a.1","49C7","27.12.a.1"
"12.a.4","49C7","27.12.a.4"
"12.b","49C7","27.12.b"
"10.a.1","01C8","27.10.a.1"
"10.a.2","01C8","27.10.a.2"
"10.a.1","05C8","27.10.a.1"
"10.a.2","05C8","27.10.a.2"
"10.a.1","06C8","27.10.a.1"
"10.a.2","06C8","27.10.a.2"
"10.a.1","07C8","27.10.a.1"
"10.a.2","07C8","27.10.a.2"
"10.a.1","08C8","27.10.a.1"
"10.a.2","08C8","27.10.a.2"
"10.a.1","09C8","27.10.a.1"
"10.a.2","09C8","27.10.a.2"
"12.a.1","49C8","27.12.a.1"
"12.a.4","49C8","27.12.a.4"
"12.b","49C8","27.12.b"
"10.a.1","01C9","27.10.a.1"
"10.a.2","01C9","27.10.a.2"
"10.a.1","02C9","27.10.a.1"
"10.a.2","02C9","27.10.a.2"
"10.a.1","03C9","27.10.a.1"
"10.a.2","03C9","27.10.a.2"
"10.a.1","04C9","27.10.a.1"
"10.a.2","04C9","27.10.a.2"
"10.a.1","05C9","27.10.a.1"
"10.a.2","05C9","27.10.a.2"
"12.a.4","49C9","27.12.a.4"
"12.b","49C9","27.12.b"
"12.a.2","49D0","27.12.a.2"
"12.a.4","49D0","27.12.a.4"
"12.b","49D0","27.12.b"
"12.a.2","49D1","27.12.a.2"
"12.a.4","49D1","27.12.a.4"
"12.b","49D1","27.12.b"
"12.b","38D2","27.12.b"
"6.b.1","38D2","27.6.b.1"
"12.b","39D2","27.12.b"
"6.b.1","39D2","27.6.b.1"
"12.b","40D2","27.12.b"
"6.b.1","40D2","27.6.b.1"
"12.b","41D2","27.12.b"
"6.b.1","41D2","27.6.b.1"
"12.b","42D2","27.12.b"
"6.b.1","42D2","27.6.b.1"
"12.b","43D2","27.12.b"
"6.b.1","43D2","27.6.b.1"
"12.b","44D2","27.12.b"
"6.b.1","44D2","27.6.b.1"
"12.b","45D2","27.12.b"
"6.b.1","45D2","27.6.b.1"
"12.b","46D2","27.12.b"
"6.b.1","46D2","27.6.b.1"
"12.b","47D2","27.12.b"
"6.b.1","47D2","27.6.b.1"
"12.b","48D2","27.12.b"
"6.b.1","48D2","27.6.b.1"
"12.a.2","49D2","27.12.a.2"
"12.a.4","49D2","27.12.a.4"
"12.b","49D2","27.12.b"
"7.k.1","32D3","27.7.k.1"
"7.k.2","32D3","27.7.k.2"
"7.k.1","33D3","27.7.k.1"
"7.k.2","33D3","27.7.k.2"
"7.c.1","34D3","27.7.c.1"
"7.c.2","34D3","27.7.c.2"
"7.c.1","36D3","27.7.c.1"
"7.c.2","36D3","27.7.c.2"
"7.c.1","37D3","27.7.c.1"
"7.c.2","37D3","27.7.c.2"
"12.a.2","49D3","27.12.a.2"
"12.a.4","49D3","27.12.a.4"
"7.k.1","28D4","27.7.k.1"
"7.k.2","28D4","27.7.k.2"
"7.k.1","29D4","27.7.k.1"
"7.k.2","29D4","27.7.k.2"
"7.k.1","30D4","27.7.k.1"
"7.k.2","30D4","27.7.k.2"
"7.k.1","31D4","27.7.k.1"
"7.k.2","31D4","27.7.k.2"
"7.k.1","32D4","27.7.k.1"
"7.k.2","32D4","27.7.k.2"
"7.c.1","34D4","27.7.c.1"
"7.c.2","34D4","27.7.c.2"
"7.c.1","35D4","27.7.c.1"
"7.c.2","35D4","27.7.c.2"
"7.c.1","36D4","27.7.c.1"
"7.c.2","36D4","27.7.c.2"
"7.c.1","37D4","27.7.c.1"
"7.c.2","37D4","27.7.c.2"
"6.b.1","38D4","27.6.b.1"
"6.b.2","38D4","27.6.b.2"
"6.b.1","39D4","27.6.b.1"
"6.b.2","39D4","27.6.b.2"
"6.b.1","40D4","27.6.b.1"
"6.b.2","40D4","27.6.b.2"
"6.b.1","41D4","27.6.b.1"
"6.b.2","41D4","27.6.b.2"
"12.a.2","49D4","27.12.a.2"
"12.a.4","49D4","27.12.a.4"
"7.k.1","27D5","27.7.k.1"
"7.k.2","27D5","27.7.k.2"
"7.k.1","28D5","27.7.k.1"
"7.k.2","28D5","27.7.k.2"
"6.b.1","41D5","27.6.b.1"
"6.b.2","41D5","27.6.b.2"
"6.b.1","42D5","27.6.b.1"
"6.b.2","42D5","27.6.b.2"
"6.b.1","43D5","27.6.b.1"
"6.b.2","43D5","27.6.b.2"
"6.b.1","44D5","27.6.b.1"
"6.b.2","44D5","27.6.b.2"
"6.b.1","45D5","27.6.b.1"
"6.b.2","45D5","27.6.b.2"
"6.b.1","46D5","27.6.b.1"
"6.b.2","46D5","27.6.b.2"
"6.b.1","47D5","27.6.b.1"
"6.b.2","47D5","27.6.b.2"
"6.b.1","48D5","27.6.b.1"
"6.b.2","48D5","27.6.b.2"
"5.b.1.a","49D5","27.5.b.1.a"
"5.b.1.b","49D5","27.5.b.1.b"
"5.b.1.a","50D5","27.5.b.1.a"
"5.b.1.b","50D5","27.5.b.1.b"
"9.b.1","02D6","27.9.b.1"
"9.b.2","02D6","27.9.b.2"
"9.b.1","03D6","27.9.b.1"
"9.b.2","03D6","27.9.b.2"
"9.b.1","04D6","27.9.b.1"
"9.b.2","04D6","27.9.b.2"
"9.b.1","05D6","27.9.b.1"
"9.b.2","05D6","27.9.b.2"
"9.b.1","06D6","27.9.b.1"
"9.b.2","06D6","27.9.b.2"
"9.b.1","07D6","27.9.b.1"
"9.b.2","07D6","27.9.b.2"
"9.b.1","08D6","27.9.b.1"
"9.b.2","08D6","27.9.b.2"
"9.b.1","09D6","27.9.b.1"
"9.b.2","09D6","27.9.b.2"
"9.b.1","10D6","27.9.b.1"
"9.b.2","10D6","27.9.b.2"
"9.b.1","11D6","27.9.b.1"
"9.b.2","11D6","27.9.b.2"
"9.b.1","12D6","27.9.b.1"
"9.b.2","12D6","27.9.b.2"
"9.b.1","13D6","27.9.b.1"
"9.b.2","13D6","27.9.b.2"
"9.b.1","14D6","27.9.b.1"
"9.b.2","14D6","27.9.b.2"
"8.e.1","15D6","27.8.e.1"
"8.e.2","15D6","27.8.e.2"
"8.e.1","16D6","27.8.e.1"
"8.e.2","16D6","27.8.e.2"
"8.e.1","17D6","27.8.e.1"
"8.e.2","17D6","27.8.e.2"
"8.e.1","18D6","27.8.e.1"
"8.e.2","18D6","27.8.e.2"
"7.k.1","26D6","27.7.k.1"
"7.k.2","26D6","27.7.k.2"
"7.k.1","27D6","27.7.k.1"
"7.k.2","27D6","27.7.k.2"
"6.b.1","48D6","27.6.b.1"
"6.b.2","48D6","27.6.b.2"
"5.b.1.a","49D6","27.5.b.1.a"
"5.b.1.b","49D6","27.5.b.1.b"
"5.b.1.a","50D6","27.5.b.1.a"
"5.b.1.b","50D6","27.5.b.1.b"
"9.b.1","01D7","27.9.b.1"
"9.b.2","01D7","27.9.b.2"
"9.b.1","02D7","27.9.b.1"
"9.b.2","02D7","27.9.b.2"
"8.e.1","18D7","27.8.e.1"
"8.e.2","18D7","27.8.e.2"
"8.e.1","19D7","27.8.e.1"
"8.e.2","19D7","27.8.e.2"
"8.e.1","20D7","27.8.e.1"
"8.e.2","20D7","27.8.e.2"
"7.k.1","25D7","27.7.k.1"
"7.k.2","25D7","27.7.k.2"
"7.k.1","26D7","27.7.k.1"
"7.k.2","26D7","27.7.k.2"
"8.e.1","20D8","27.8.e.1"
"8.e.2","20D8","27.8.e.2"
"8.e.1","21D8","27.8.e.1"
"8.e.2","21D8","27.8.e.2"
"7.j.1","25D8","27.7.j.1"
"7.j.2","25D8","27.7.j.2"
"8.d.1","21D9","27.8.d.1"
"8.d.2","21D9","27.8.d.2"
"8.d.1","22D9","27.8.d.1"
"8.d.2","22D9","27.8.d.2"
"8.d.1","24D9","27.8.d.1"
"8.d.2","24D9","27.8.d.2"
"7.j.1","25D9","27.7.j.1"
"7.j.2","25D9","27.7.j.2"
"8.d.1","22E0","27.8.d.1"
"8.d.2","22E0","27.8.d.2"
"8.d.1","23E0","27.8.d.1"
"8.d.2","23E0","27.8.d.2"
"8.d.1","24E0","27.8.d.1"
"8.d.2","24E0","27.8.d.2"
"7.a","34E1","27.7.a"
"7.b","34E1","27.7.b"
"6.a","37E1","27.6.a"
"7.b","37E1","27.7.b"
"5.b.1.b","50E2","27.5.b.1.b"
"5.b.2","50E2","27.5.b.2"
"5.b.1.b","51E2","27.5.b.1.b"
"5.b.2","51E2","27.5.b.2"
"2.a.1","62E3","27.2.a.1"
"2.a.2","62E3","27.2.a.2"
"2.a.1","63E3","27.2.a.1"
"2.a.2","63E3","27.2.a.2"
"2.a.1","64E3","27.2.a.1"
"2.a.2","64E3","27.2.a.2"
"7.e","29E4","27.7.e"
"7.f","29E4","27.7.f"
"6.a","38E4","27.6.a"
"7.a","38E4","27.7.a"
"2.a.1","60E4","27.2.a.1"
"2.a.2","60E4","27.2.a.2"
"2.a.1","61E4","27.2.a.1"
"2.a.2","61E4","27.2.a.2"
"2.a.1","62E4","27.2.a.1"
"2.a.2","62E4","27.2.a.2"
"2.a.1","64E4","27.2.a.1"
"2.a.2","64E4","27.2.a.2"
"2.b.1","77E4","27.2.b.1"
"2.b.2","77E4","27.2.b.2"
"7.a","32E5","27.7.a"
"7.f","32E5","27.7.f"
"7.g","32E5","27.7.g"
"6.a","38E5","27.6.a"
"7.a","38E5","27.7.a"
"2.a.1","60E5","27.2.a.1"
"2.a.2","60E5","27.2.a.2"
"2.a.1","64E5","27.2.a.1"
"2.a.2","64E5","27.2.a.2"
"2.a.1","65E5","27.2.a.1"
"2.a.2","65E5","27.2.a.2"
"2.b.1","77E5","27.2.b.1"
"2.b.2","77E5","27.2.b.2"
"2.b.1","78E5","27.2.b.1"
"2.b.2","78E5","27.2.b.2"
"2.b.1","79E5","27.2.b.1"
"2.b.2","79E5","27.2.b.2"
"2.b.1","80E5","27.2.b.1"
"2.b.2","80E5","27.2.b.2"
"2.b.1","81E5","27.2.b.1"
"2.b.2","81E5","27.2.b.2"
"2.a.1","59E6","27.2.a.1"
"2.a.2","59E6","27.2.a.2"
"2.a.1","60E6","27.2.a.1"
"2.a.2","60E6","27.2.a.2"
"2.a.1","65E6","27.2.a.1"
"2.a.2","65E6","27.2.a.2"
"2.b.1","77E6","27.2.b.1"
"2.b.2","77E6","27.2.b.2"
"2.b.1","81E6","27.2.b.1"
"2.b.2","81E6","27.2.b.2"
"2.b.1","82E6","27.2.b.1"
"2.b.2","82E6","27.2.b.2"
"7.d","30E7","27.7.d"
"7.e","30E7","27.7.e"
"2.a.1","59E7","27.2.a.1"
"2.a.2","59E7","27.2.a.2"
"2.a.1","65E7","27.2.a.1"
"2.a.2","65E7","27.2.a.2"
"2.b.1","76E7","27.2.b.1"
"2.b.2","76E7","27.2.b.2"
"2.b.1","77E7","27.2.b.1"
"2.b.2","77E7","27.2.b.2"
"2.b.1","82E7","27.2.b.1"
"2.b.2","82E7","27.2.b.2"
"7.d","27E8","27.7.d"
"7.e","27E8","27.7.e"
"7.d","28E8","27.7.d"
"7.e","28E8","27.7.e"
"7.d","29E8","27.7.d"
"7.e","29E8","27.7.e"
"7.d","30E8","27.7.d"
"7.e","30E8","27.7.e"
"2.a.1","58E8","27.2.a.1"
"2.a.2","58E8","27.2.a.2"
"2.a.1","59E8","27.2.a.1"
"2.a.2","59E8","27.2.a.2"
"2.a.1","65E8","27.2.a.1"
"2.a.2","65E8","27.2.a.2"
"2.a.1","66E8","27.2.a.1"
"2.a.2","66E8","27.2.a.2"
"2.b.1","76E8","27.2.b.1"
"2.b.2","76E8","27.2.b.2"
"2.b.1","81E8","27.2.b.1"
"2.b.2","81E8","27.2.b.2"
"2.b.1","82E8","27.2.b.1"
"2.b.2","82E8","27.2.b.2"
"2.a.1","57E9","27.2.a.1"
"2.a.2","57E9","27.2.a.2"
"2.a.1","58E9","27.2.a.1"
"2.a.2","58E9","27.2.a.2"
"2.a.1","66E9","27.2.a.1"
"2.a.2","66E9","27.2.a.2"
"2.a.1","67E9","27.2.a.1"
"2.a.2","67E9","27.2.a.2"
"2.a.1","75E9","27.2.a.1"
"2.a.2","75E9","27.2.a.2"
"2.b.1","76E9","27.2.b.1"
"2.b.2","76E9","27.2.b.2"
"2.b.1","81E9","27.2.b.1"
"2.b.2","81E9","27.2.b.2"
"4.c","31F0","27.4.c"
"7.d","31F0","27.7.d"
"2.a.1","58F0","27.2.a.1"
"2.a.2","58F0","27.2.a.2"
"2.a.1","59F0","27.2.a.1"
"2.a.2","59F0","27.2.a.2"
"2.a.1","67F0","27.2.a.1"
"2.a.2","67F0","27.2.a.2"
"2.a.1","68F0","27.2.a.1"
"2.a.2","68F0","27.2.a.2"
"2.a.1","75F0","27.2.a.1"
"2.a.2","75F0","27.2.a.2"
"2.b.1","80F0","27.2.b.1"
"2.b.2","80F0","27.2.b.2"
"2.b.1","81F0","27.2.b.1"
"2.b.2","81F0","27.2.b.2"
"4.c","31F1","27.4.c"
"7.d","31F1","27.7.d"
"4.a","44F1","27.4.a"
"4.b","44F1","27.4.b"
"2.a.1","59F1","27.2.a.1"
"2.a.2","59F1","27.2.a.2"
"2.a.1","60F1","27.2.a.1"
"2.a.2","60F1","27.2.a.2"
"2.a.1","68F1","27.2.a.1"
"2.a.2","68F1","27.2.a.2"
"2.a.1","69F1","27.2.a.1"
"2.a.2","69F1","27.2.a.2"
"2.a.1","70F1","27.2.a.1"
"2.a.2","70F1","27.2.a.2"
"2.a.1","73F1","27.2.a.1"
"2.a.2","73F1","27.2.a.2"
"2.a.1","74F1","27.2.a.1"
"2.a.2","74F1","27.2.a.2"
"2.a.1","75F1","27.2.a.1"
"2.a.2","75F1","27.2.a.2"
"2.b.1","80F1","27.2.b.1"
"2.b.2","80F1","27.2.b.2"
"4.c","31F2","27.4.c"
"7.d","31F2","27.7.d"
"4.a","44F2","27.4.a"
"4.b","44F2","27.4.b"
"2.a.1","60F2","27.2.a.1"
"2.a.2","60F2","27.2.a.2"
"2.a.1","61F2","27.2.a.1"
"2.a.2","61F2","27.2.a.2"
"2.a.1","70F2","27.2.a.1"
"2.a.2","70F2","27.2.a.2"
"2.a.1","71F2","27.2.a.1"
"2.a.2","71F2","27.2.a.2"
"2.a.1","72F2","27.2.a.1"
"2.a.2","72F2","27.2.a.2"
"2.a.1","73F2","27.2.a.1"
"2.a.2","73F2","27.2.a.2"
"2.b.1","79F2","27.2.b.1"
"2.b.2","79F2","27.2.b.2"
"2.b.1","80F2","27.2.b.1"
"2.b.2","80F2","27.2.b.2"
"4.a","44F3","27.4.a"
"4.b","44F3","27.4.b"
"2.a.1","61F3","27.2.a.1"
"2.a.2","61F3","27.2.a.2"
"2.a.1","62F3","27.2.a.1"
"2.a.2","62F3","27.2.a.2"
"2.a.1","63F3","27.2.a.1"
"2.a.2","63F3","27.2.a.2"
"2.a.1","64F3","27.2.a.1"
"2.a.2","64F3","27.2.a.2"
"2.a.1","65F3","27.2.a.1"
"2.a.2","65F3","27.2.a.2"
"2.a.1","66F3","27.2.a.1"
"2.a.2","66F3","27.2.a.2"
"2.a.1","67F3","27.2.a.1"
"2.a.2","67F3","27.2.a.2"
"2.b.1","78F3","27.2.b.1"
"2.b.2","78F3","27.2.b.2"
"2.b.1","79F3","27.2.b.1"
"2.b.2","79F3","27.2.b.2"
"4.a","44F4","27.4.a"
"4.b","44F4","27.4.b"
"2.a.1","67F4","27.2.a.1"
"2.a.2","67F4","27.2.a.2"
"2.a.1","68F4","27.2.a.1"
"2.a.2","68F4","27.2.a.2"
"2.b.1","78F4","27.2.b.1"
"2.b.2","78F4","27.2.b.2"
"4.a","44F5","27.4.a"
"4.b","44F5","27.4.b"
"2.a.1","68F5","27.2.a.1"
"2.a.2","68F5","27.2.a.2"
"2.a.1","69F5","27.2.a.1"
"2.a.2","69F5","27.2.a.2"
"2.b.1","77F5","27.2.b.1"
"2.b.2","77F5","27.2.b.2"
"2.b.1","78F5","27.2.b.1"
"2.b.2","78F5","27.2.b.2"
"4.a","44F6","27.4.a"
"4.b","44F6","27.4.b"
"2.a.1","69F6","27.2.a.1"
"2.a.2","69F6","27.2.a.2"
"2.a.1","70F6","27.2.a.1"
"2.a.2","70F6","27.2.a.2"
"2.b.1","76F6","27.2.b.1"
"2.b.2","76F6","27.2.b.2"
"2.b.1","77F6","27.2.b.1"
"2.b.2","77F6","27.2.b.2"
"3.a.20","43F7","27.3.a.20"
"4.b","43F7","27.4.b"
"3.a.20","44F7","27.3.a.20"
"4.a","44F7","27.4.a"
"4.b","44F7","27.4.b"
"3.a.20","45F7","27.3.a.20"
"4.a","45F7","27.4.a"
"2.a.1","70F7","27.2.a.1"
"2.a.2","70F7","27.2.a.2"
"2.a.1","71F7","27.2.a.1"
"2.a.2","71F7","27.2.a.2"
"2.a.1","75F7","27.2.a.1"
"2.a.2","75F7","27.2.a.2"
"2.b.1","76F7","27.2.b.1"
"2.b.2","76F7","27.2.b.2"
"3.a.20","43F8","27.3.a.20"
"4.b","43F8","27.4.b"
"2.a.1","71F8","27.2.a.1"
"2.a.2","71F8","27.2.a.2"
"2.a.1","72F8","27.2.a.1"
"2.a.2","72F8","27.2.a.2"
"2.a.1","74F8","27.2.a.1"
"2.a.2","74F8","27.2.a.2"
"2.a.1","75F8","27.2.a.1"
"2.a.2","75F8","27.2.a.2"
"3.c.22","37F9","27.3.c.22"
"4.b","37F9","27.4.b"
"3.c.22","38F9","27.3.c.22"
"4.b","38F9","27.4.b"
"3.a.21","42F9","27.3.a.21"
"4.b","42F9","27.4.b"
"3.a.20","43F9","27.3.a.20"
"4.b","43F9","27.4.b"
"2.a.1","72F9","27.2.a.1"
"2.a.2","72F9","27.2.a.2"
"2.a.1","73F9","27.2.a.1"
"2.a.2","73F9","27.2.a.2"
"2.a.1","74F9","27.2.a.1"
"2.a.2","74F9","27.2.a.2"
"3.c.22","36G0","27.3.c.22"
"4.b","36G0","27.4.b"
"3.a.21","41G0","27.3.a.21"
"3.c.22","41G0","27.3.c.22"
"3.a.21","42G0","27.3.a.21"
"4.b","42G0","27.4.b"
"3.a.21","43G0","27.3.a.21"
"4.b","43G0","27.4.b"
"3.a.20","44G0","27.3.a.20"
"3.a.21","44G0","27.3.a.21"
"2.a.1","73G0","27.2.a.1"
"2.a.2","73G0","27.2.a.2"
"3.c.22","38G1","27.3.c.22"
"3.d.24","38G1","27.3.d.24"
"3.a.21","40G1","27.3.a.21"
"3.c.22","40G1","27.3.c.22"
"3.a.21","41G1","27.3.a.21"
"3.c.22","41G1","27.3.c.22"
"3.a.20","43G1","27.3.a.20"
"3.a.21","43G1","27.3.a.21"
"3.a.20","44G1","27.3.a.20"
"3.a.21","44G1","27.3.a.21"
"3.b.23","39G2","27.3.b.23"
"3.d.24","39G2","27.3.d.24"
"3.a.21","40G2","27.3.a.21"
"3.b.23","40G2","27.3.b.23"
"3.a.21","41G2","27.3.a.21"
"3.b.23","41G2","27.3.b.23"
"3.d.24","39G4","27.3.d.24"
"3.d.25","39G4","27.3.d.25"
"3.d.27","43G8","27.3.d.27"
"3.d.28.2","43G8","27.3.d.28.2"
"3.d.27","44G8","27.3.d.27"
"3.d.28.2","44G8","27.3.d.28.2"
"3.d.27","48G8","27.3.d.27"
"3.d.29","48G8","27.3.d.29"
"3.d.29","49G8","27.3.d.29"
"3.d.30","49G8","27.3.d.30"
"3.d.30","56G9","27.3.d.30"
"3.d.31","56G9","27.3.d.31"
"3.d.28.1","44H1","27.3.d.28.1"
"3.d.28.2","44H1","27.3.d.28.2"
"3.d.29","50H1","27.3.d.29"
"3.d.30","50H1","27.3.d.30"
"3.d.28.1","44H2","27.3.d.28.1"
"3.d.28.2","44H2","27.3.d.28.2"
"3.d.28.1","45H2","27.3.d.28.1"
"3.d.28.2","45H2","27.3.d.28.2"
"3.d.29","45H2","27.3.d.29"
"3.d.30","55H2","27.3.d.30"
"3.d.31","55H2","27.3.d.31"
"3.d.28.1","45H3","27.3.d.28.1"
"3.d.29","45H3","27.3.d.29"
"3.d.29","47H3","27.3.d.29"
"3.d.32","47H3","27.3.d.32"
"3.d.29","48H3","27.3.d.29"
"3.d.32","48H3","27.3.d.32"
"3.d.29","49H3","27.3.d.29"
"3.d.32","49H3","27.3.d.32"
"1.a","76J3","27.1.a"
"1.b","76J3","27.1.b"
"1.a","77J3","27.1.a"
"1.b","77J3","27.1.b"
"1.a","76J4","27.1.a"
"1.b","76J4","27.1.b"
"1.a","77J4","27.1.a"
"1.b","77J4","27.1.b"
"1.a","75J5","27.1.a"
"1.b","75J5","27.1.b"
"1.a","76J5","27.1.a"
"1.b","76J5","27.1.b"
"1.a","77J5","27.1.a"
"1.b","77J5","27.1.b"
