tblCodeID,Code,Description,tblCodeTypeID,CodeType,Created,Modified,Deprecated
228309,125406,Candidella imbricata,365,SpecWoRMS,2020-05-20,2020-05-20,False
228230,125407,Narella laxa,365,SpecWoRMS,2020-05-20,2020-05-20,False
228231,125408,Narella regularis,365,SpecWoRMS,2020-05-20,2020-05-20,False
227865,125409,Narella versluysi,365,SpecWoRMS,2020-05-20,2020-05-20,False
228232,125410,Paracalyptrophora josephinae,365,SpecWoRMS,2020-05-20,2020-05-20,False
228310,125411,Primnoa resedaeformis,365,SpecWoRMS,2020-05-20,2020-05-20,False
228397,125414,Anthothela grandiflora,365,SpecWoRMS,2020-05-20,2020-05-20,False
228484,125415,Corallium niobe,365,SpecWoRMS,2020-05-20,2020-05-20,False
229464,125416,Corallium rubrum,365,SpecWoRMS,2020-10-05,2020-10-05,False
228485,125418,Paragorgia arborea,365,SpecWoRMS,2020-05-20,2020-05-20,False
228398,125419,Paragorgia johnsoni,365,SpecWoRMS,2020-05-20,2020-05-20,False
232308,125424,Acipenseridae,365,SpecWoRMS,2021-04-07,2021-04-07,False
234095,125432,Nemichthyidae,365,SpecWoRMS,2021-06-15,2021-06-15,False
234096,125443,Evermannellidae,365,SpecWoRMS,2021-06-15,2021-06-15,False
234097,125447,Paralepididae,365,SpecWoRMS,2021-06-15,2021-06-15,False
234098,125448,Scopelarchidae,365,SpecWoRMS,2021-06-15,2021-06-15,False
137925,125464,Clupeidae,365,SpecWoRMS,2013-11-26,2013-11-26,False
228568,125469,Gadidae,365,SpecWoRMS,2020-05-22,2021-05-27,False
229332,125471,Macrouridae,365,SpecWoRMS,2020-09-15,2021-05-27,False
199810,125474,Moridae,365,SpecWoRMS,2019-05-08,2019-05-08,False
234099,125483,Trachipteridae,365,SpecWoRMS,2021-06-15,2021-06-15,False
234100,125487,Ceratiidae,365,SpecWoRMS,2021-06-15,2021-06-15,False
156080,125493,Lophiidae,365,SpecWoRMS,2016-03-07,2019-04-15,False
234101,125496,Oneirodidae,365,SpecWoRMS,2021-06-15,2021-06-15,False
139177,125498,Myctophidae,365,SpecWoRMS,2013-12-09,2021-05-27,False
234102,125507,Alepocephalidae,365,SpecWoRMS,2021-06-15,2021-06-15,False
234103,125509,Bathylagidae,365,SpecWoRMS,2021-06-15,2021-06-15,False
234104,125514,Platytroctidae,365,SpecWoRMS,2021-06-15,2021-06-15,False
139227,125516,Ammodytidae,365,SpecWoRMS,2013-12-09,2013-12-09,False
139237,125522,Callionymidae,365,SpecWoRMS,2013-12-09,2021-05-27,False
234105,125529,Chiasmodontidae,365,SpecWoRMS,2021-06-15,2021-06-15,False
234106,125536,Gempylidae,365,SpecWoRMS,2021-06-15,2021-06-15,False
137935,125537,Gobiidae,365,SpecWoRMS,2013-11-26,2013-11-26,False
137941,125541,Labridae,365,SpecWoRMS,2013-11-26,2013-11-26,False
168791,125546,Mugilidae,365,SpecWoRMS,2016-11-04,2020-09-02,False
234107,125548,Nomeidae,365,SpecWoRMS,2021-06-15,2021-06-15,False
229333,125559,Scombridae,365,SpecWoRMS,2020-09-15,2020-09-15,False
229334,125564,Sparidae,365,SpecWoRMS,2020-09-15,2020-09-15,False
229264,125570,Trachinidae,365,SpecWoRMS,2020-09-08,2020-09-08,False
229247,125575,Zoarcidae,365,SpecWoRMS,2020-09-04,2020-09-04,False
196172,125579,Pleuronectidae,365,SpecWoRMS,2018-05-04,2018-05-04,False
138930,125581,Soleidae,365,SpecWoRMS,2013-11-28,2013-11-28,False
168815,125587,Salmonidae,365,SpecWoRMS,2016-11-04,2016-11-04,False
138950,125589,Cottidae,365,SpecWoRMS,2013-11-28,2013-11-28,False
229335,125595,Scorpaenidae,365,SpecWoRMS,2020-09-15,2020-09-15,False
228569,125598,Triglidae,365,SpecWoRMS,2020-05-22,2020-07-15,False
232302,125603,Sternoptychidae,365,SpecWoRMS,2021-04-07,2021-05-27,False
232216,125604,Stomiidae,365,SpecWoRMS,2021-03-17,2021-05-27,False
168834,125606,Syngnathidae,365,SpecWoRMS,2016-11-04,2016-11-04,False
229479,125607,Balistidae,365,SpecWoRMS,2020-10-05,2020-10-05,False
234108,125612,Tetraodontidae,365,SpecWoRMS,2021-06-15,2021-06-15,False
139527,125613,Caproidae,365,SpecWoRMS,2014-02-06,2014-02-06,False
229336,125617,Zeidae,365,SpecWoRMS,2020-09-15,2020-09-15,False
228570,125620,Anguilla,365,SpecWoRMS,2020-05-22,2020-05-22,False
229337,125624,Conger,365,SpecWoRMS,2020-09-15,2020-09-15,False
234109,125672,Scopelosaurus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234110,125683,Scopelarchus,365,SpecWoRMS,2021-06-15,2021-06-15,False
137369,125700,Beryx,365,SpecWoRMS,2013-05-02,2019-04-15,False
229474,125715,Alosa,365,SpecWoRMS,2020-10-05,2020-10-05,False
229338,125732,Gadus,365,SpecWoRMS,2020-09-15,2020-09-15,False
234111,125735,Micromesistius,365,SpecWoRMS,2021-06-15,2021-06-15,False
228862,125739,Trisopterus,365,SpecWoRMS,2020-07-13,2020-07-13,False
232147,125741,Ciliata,365,SpecWoRMS,2021-03-09,2021-03-09,False
228571,125743,Gaidropsarus,365,SpecWoRMS,2020-05-22,2021-05-27,False
234112,125748,Coryphaenoides,365,SpecWoRMS,2021-06-15,2021-06-15,False
168809,125773,Phycis,365,SpecWoRMS,2016-11-04,2016-11-04,False
229175,125775,Gasterosteus,365,SpecWoRMS,2020-09-02,2020-09-02,False
234113,125794,Ceratias,365,SpecWoRMS,2021-06-15,2021-06-15,False
139300,125802,Lophius,365,SpecWoRMS,2013-12-09,2019-04-15,False
234114,125803,Melanocetus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234115,125807,Dolopichthys,365,SpecWoRMS,2021-06-15,2021-06-15,False
234116,125811,Oneirodes,365,SpecWoRMS,2021-06-15,2021-06-15,False
234117,125814,Lasiognathus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234118,125815,Benthosema,365,SpecWoRMS,2021-06-15,2021-06-15,False
234119,125819,Diaphus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234120,125824,Lampadena,365,SpecWoRMS,2021-06-15,2021-06-15,False
234121,125825,Lampanyctus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234122,125831,Notoscopelus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234123,125832,Protomyctophum,365,SpecWoRMS,2021-06-15,2021-06-15,False
234124,125869,Asquamiceps,365,SpecWoRMS,2021-06-15,2021-06-15,False
234125,125875,Einara,365,SpecWoRMS,2021-06-15,2021-06-15,False
228799,125885,Argentina,365,SpecWoRMS,2020-07-09,2020-07-27,False
234126,125886,Glossanodon,365,SpecWoRMS,2021-06-15,2021-06-15,False
234127,125888,Bathylagus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234128,125893,Nansenia,365,SpecWoRMS,2021-06-15,2021-06-15,False
234129,125894,Bathylychnops,365,SpecWoRMS,2021-06-15,2021-06-15,False
234130,125895,Dolichopteryx,365,SpecWoRMS,2021-06-15,2021-06-15,False
234131,125903,Mentodus,365,SpecWoRMS,2021-06-15,2021-06-15,False
137370,125909,Ammodytes,365,SpecWoRMS,2013-05-02,2019-04-15,False
168747,125910,Gymnammodytes,365,SpecWoRMS,2016-11-04,2016-11-04,False
137939,125911,Hyperoplus,365,SpecWoRMS,2013-11-26,2013-11-26,False
139229,125912,Anarhichas,365,SpecWoRMS,2013-12-09,2013-12-09,False
137919,125930,Callionymus,365,SpecWoRMS,2013-11-26,2013-11-26,False
229339,125945,Trachinotus,365,SpecWoRMS,2020-09-15,2020-09-15,False
148235,125946,Trachurus,365,SpecWoRMS,2015-02-10,2015-02-10,False
234132,125947,Caristius,365,SpecWoRMS,2021-06-15,2021-06-15,False
229558,125949,Spicara,365,SpecWoRMS,2020-11-05,2020-11-05,False
234133,125958,Pseudoscopelus,365,SpecWoRMS,2021-06-15,2021-06-15,False
168734,125984,Crystallogobius,365,SpecWoRMS,2016-11-04,2016-11-04,False
229340,125988,Gobius,365,SpecWoRMS,2020-09-15,2020-09-15,False
232148,125991,Lebetus,365,SpecWoRMS,2021-03-09,2021-03-09,False
229559,125992,Lesueurigobius,365,SpecWoRMS,2020-11-05,2020-11-05,False
138923,125999,Pomatoschistus,365,SpecWoRMS,2013-11-28,2013-11-28,False
139278,126021,Labrus,365,SpecWoRMS,2013-12-09,2013-12-09,False
168833,126023,Symphodus,365,SpecWoRMS,2016-11-04,2016-11-04,False
139273,126029,Dicentrarchus,365,SpecWoRMS,2013-12-09,2013-12-09,False
168789,126032,Mugil,365,SpecWoRMS,2016-11-04,2016-11-04,False
228854,126034,Mullus,365,SpecWoRMS,2020-07-13,2020-07-13,False
234134,126040,Howella,365,SpecWoRMS,2021-06-15,2021-06-15,False
229560,126055,Umbrina,365,SpecWoRMS,2020-11-05,2020-11-05,False
228836,126057,Auxis,365,SpecWoRMS,2020-07-13,2020-07-13,False
168821,126063,Scomber,365,SpecWoRMS,2016-11-04,2016-11-04,False
229341,126065,Thunnus,365,SpecWoRMS,2020-09-15,2020-09-15,False
249339,126068,Epinephelus,365,SpecWoRMS,2021-09-15,2021-09-15,False
229561,126070,Serranus,365,SpecWoRMS,2020-11-05,2020-11-05,False
229254,126075,Dentex,365,SpecWoRMS,2020-09-08,2020-09-08,False
228846,126076,Diplodus,365,SpecWoRMS,2020-07-13,2020-07-13,False
229562,126079,Pagellus,365,SpecWoRMS,2020-11-05,2020-11-05,False
168831,126083,Spondyliosoma,365,SpecWoRMS,2016-11-04,2016-11-04,False
168839,126094,Trachinus,365,SpecWoRMS,2016-11-04,2016-11-04,False
229563,126109,Arnoglossus,365,SpecWoRMS,2020-11-05,2020-11-05,False
228590,126119,Platichthys,365,SpecWoRMS,2020-05-27,2021-05-17,False
196169,126120,Pleuronectes,365,SpecWoRMS,2018-05-04,2018-05-04,False
137371,126122,Lepidorhombus,365,SpecWoRMS,2013-05-02,2019-04-15,False
228851,126129,Microchirus,365,SpecWoRMS,2020-07-13,2020-07-13,False
138944,126160,Liparis,365,SpecWoRMS,2013-11-28,2021-05-27,False
168825,126171,Scorpaena,365,SpecWoRMS,2016-11-04,2016-11-04,False
139304,126175,Sebastes,365,SpecWoRMS,2013-12-09,2021-05-27,False
168729,126178,Chelidonichthys,365,SpecWoRMS,2016-11-04,2016-11-04,False
234135,126181,Melamphaes,365,SpecWoRMS,2021-06-15,2021-06-15,False
234136,126182,Poromitra,365,SpecWoRMS,2021-06-15,2021-06-15,False
234137,126183,Scopeloberyx,365,SpecWoRMS,2021-06-15,2021-06-15,False
234138,126187,Cyclothone,365,SpecWoRMS,2021-06-15,2021-06-15,False
234139,126194,Vinciguerria,365,SpecWoRMS,2021-06-15,2021-06-15,False
234140,126196,Argyropelecus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234141,126197,Maurolicus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234142,126199,Sternoptyx,365,SpecWoRMS,2021-06-15,2021-06-15,False
234143,126202,Astronesthes,365,SpecWoRMS,2021-06-15,2021-06-15,False
234144,126205,Chauliodus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234145,126208,Eustomias,365,SpecWoRMS,2021-06-15,2021-06-15,False
234146,126212,Leptostomias,365,SpecWoRMS,2021-06-15,2021-06-15,False
234147,126218,Photostomias,365,SpecWoRMS,2021-06-15,2021-06-15,False
234148,126220,Stomias,365,SpecWoRMS,2021-06-15,2021-06-15,False
168749,126224,Hippocampus,365,SpecWoRMS,2016-11-04,2016-11-04,False
229520,126278,Acipenser stellatus,365,SpecWoRMS,2020-10-09,2020-10-09,False
229374,126279,Acipenser sturio,365,SpecWoRMS,2020-09-18,2020-09-18,False
137372,126281,Anguilla anguilla,365,SpecWoRMS,2013-05-02,2019-04-15,False
139074,126285,Conger conger,365,SpecWoRMS,2013-12-08,2020-01-22,False
234149,126291,Derichthys serpentinus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234150,126292,Nessorhamphus ingolfianus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234151,126305,Nemichthys curvirostris,365,SpecWoRMS,2021-06-15,2021-06-15,False
168796,126306,Nemichthys scolopaceus,365,SpecWoRMS,2016-11-04,2021-05-27,False
234152,126319,Serrivomer beanii,365,SpecWoRMS,2021-06-15,2021-06-15,False
234153,126334,Anotopterus pharao,365,SpecWoRMS,2021-06-15,2021-06-15,False
234154,126337,Coccorella atlantica,365,SpecWoRMS,2021-06-15,2021-06-15,False
234155,126338,Evermannella balbo,365,SpecWoRMS,2021-06-15,2021-06-15,False
168716,126347,Ahliesaurus berryi,365,SpecWoRMS,2016-11-04,2016-11-04,False
234156,126349,Scopelosaurus lepidus,365,SpecWoRMS,2021-06-15,2021-06-15,False
196503,126352,Arctozenus risso,365,SpecWoRMS,2018-06-18,2018-06-18,False
234157,126353,Lestidiops affinis,365,SpecWoRMS,2021-06-15,2021-06-15,False
168754,126355,Lestidiops sphyrenoides,365,SpecWoRMS,2016-11-04,2016-11-04,False
246282,126361,Paralepis coregonoides,365,SpecWoRMS,2021-08-11,2021-08-11,False
234158,126365,Benthalbella infans,365,SpecWoRMS,2021-06-15,2021-06-15,False
234159,126367,Scopelarchus analis,365,SpecWoRMS,2021-06-15,2021-06-15,False
229564,126374,Halobatrachus didactylus,365,SpecWoRMS,2020-11-05,2020-11-05,False
137917,126375,Belone belone,365,SpecWoRMS,2013-11-26,2020-07-13,False
168823,126392,Scomberesox saurus,365,SpecWoRMS,2016-11-04,2020-07-13,False
234160,126393,Anoplogaster cornuta,365,SpecWoRMS,2021-06-15,2021-06-15,False
139298,126394,Beryx decadactylus,365,SpecWoRMS,2013-12-09,2019-04-15,False
139299,126395,Beryx splendens,365,SpecWoRMS,2013-12-09,2019-04-15,False
234161,126398,Diretmus argenteus,365,SpecWoRMS,2021-06-15,2021-06-15,False
137373,126402,Hoplostethus atlanticus,365,SpecWoRMS,2013-05-02,2019-04-15,False
228849,126404,Hoplostethus mediterraneus,365,SpecWoRMS,2020-07-13,2020-09-10,False
234162,126406,Cetostoma regani,365,SpecWoRMS,2021-06-15,2021-06-15,False
234163,126412,Rondeletia loricata,365,SpecWoRMS,2021-06-15,2021-06-15,False
168720,126413,Alosa alosa,365,SpecWoRMS,2016-11-04,2016-11-04,False
137909,126415,Alosa fallax,365,SpecWoRMS,2013-11-26,2013-11-26,False
137374,126417,Clupea harengus,365,SpecWoRMS,2013-05-02,2020-04-01,False
137375,126421,Sardina pilchardus,365,SpecWoRMS,2013-05-02,2019-04-15,False
168819,126422,Sardinella aurita,365,SpecWoRMS,2016-11-04,2016-11-04,False
229472,126423,Sardinella maderensis,365,SpecWoRMS,2020-10-05,2020-10-05,False
137376,126425,Sprattus sprattus,365,SpecWoRMS,2013-05-02,2019-04-15,False
137377,126426,Engraulis encrasicolus,365,SpecWoRMS,2013-05-02,2019-04-15,False
228588,1264298,Platichthys solemdali,365,SpecWoRMS,2020-05-27,2021-03-19,False
234164,126431,Bregmaceros atlanticus,365,SpecWoRMS,2021-06-15,2021-06-15,False
197531,126433,Boreogadus saida,365,SpecWoRMS,2018-09-25,2018-09-25,False
139128,126435,Gadiculus argenteus,365,SpecWoRMS,2013-12-09,2021-05-27,False
137378,126436,Gadus morhua,365,SpecWoRMS,2013-05-02,2021-04-19,False
137379,126437,Melanogrammus aeglefinus,365,SpecWoRMS,2013-05-02,2019-04-15,False
137380,126438,Merlangius merlangus,365,SpecWoRMS,2013-05-02,2019-04-15,False
137381,126439,Micromesistius poutassou,365,SpecWoRMS,2013-05-02,2019-04-15,False
137382,126440,Pollachius pollachius,365,SpecWoRMS,2013-05-02,2019-05-08,False
137383,126441,Pollachius virens,365,SpecWoRMS,2013-05-02,2019-04-25,False
139197,126442,Raniceps raninus,365,SpecWoRMS,2013-12-09,2013-12-09,False
137384,126444,Trisopterus esmarkii,365,SpecWoRMS,2013-05-02,2021-05-27,False
138937,126445,Trisopterus luscus,365,SpecWoRMS,2013-11-28,2020-07-13,False
138938,126446,Trisopterus minutus,365,SpecWoRMS,2013-11-28,2020-07-13,False
137385,126447,Brosme brosme,365,SpecWoRMS,2013-05-02,2019-04-15,False
137924,126448,Ciliata mustela,365,SpecWoRMS,2013-11-26,2013-11-26,False
137931,126450,Enchelyopus cimbrius,365,SpecWoRMS,2013-11-26,2020-07-09,False
138947,126458,Gaidropsarus vulgaris,365,SpecWoRMS,2013-11-28,2020-09-02,False
137386,126459,Molva dypterygia,365,SpecWoRMS,2013-05-02,2019-04-15,False
228853,126460,Molva macrophthalma,365,SpecWoRMS,2020-07-13,2020-07-13,False
137387,126461,Molva molva,365,SpecWoRMS,2013-05-02,2021-05-28,False
139301,126472,Macrourus berglax,365,SpecWoRMS,2013-12-09,2019-04-15,False
229565,126473,Nezumia aequalis,365,SpecWoRMS,2020-11-05,2020-11-05,False
148236,126482,Trachyrincus scabrus,365,SpecWoRMS,2015-02-10,2019-04-15,False
234165,126483,Melanonus zugmayeri,365,SpecWoRMS,2021-06-15,2021-06-15,False
137388,126484,Merluccius merluccius,365,SpecWoRMS,2013-05-02,2019-04-15,False
229459,126486,Antimora rostrata,365,SpecWoRMS,2020-10-05,2020-10-05,False
139145,126493,Lepidion eques,365,SpecWoRMS,2013-12-09,2013-12-09,False
229258,126497,Mora moro,365,SpecWoRMS,2020-09-08,2020-09-08,False
137389,126501,Phycis blennoides,365,SpecWoRMS,2013-05-02,2019-04-15,False
168810,126502,Phycis phycis,365,SpecWoRMS,2016-11-04,2020-09-02,False
138939,126503,Urophycis chuss,365,SpecWoRMS,2013-11-28,2013-11-28,False
229342,126504,Urophycis tenuis,365,SpecWoRMS,2020-09-15,2020-09-15,False
137934,126505,Gasterosteus aculeatus,365,SpecWoRMS,2013-11-26,2020-09-02,False
138927,126507,Pungitius pungitius,365,SpecWoRMS,2013-11-28,2013-11-28,False
138928,126508,Spinachia spinachia,365,SpecWoRMS,2013-11-28,2013-11-28,False
138949,126525,Regalecus glesne,365,SpecWoRMS,2013-11-28,2013-11-28,False
234166,126526,Stylephorus chordatus,365,SpecWoRMS,2021-06-15,2021-06-15,False
139086,126527,Trachipterus arcticus,365,SpecWoRMS,2013-12-08,2013-12-08,False
137390,126554,Lophius budegassa,365,SpecWoRMS,2013-05-02,2019-04-15,False
137391,126555,Lophius piscatorius,365,SpecWoRMS,2013-05-02,2019-04-15,False
234167,126556,Melanocetus johnsonii,365,SpecWoRMS,2021-06-15,2021-06-15,False
196501,126580,Benthosema glaciale,365,SpecWoRMS,2018-06-18,2021-03-17,False
234168,126582,Bolinichthys indicus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234169,126583,Bolinichthys supralateralis,365,SpecWoRMS,2021-06-15,2021-06-15,False
234170,126586,Ceratoscopelus warmingii,365,SpecWoRMS,2021-06-15,2021-06-15,False
232278,126589,Diaphus brachycephalus,365,SpecWoRMS,2021-03-31,2021-05-27,False
234171,126590,Diaphus dumerilii,365,SpecWoRMS,2021-06-15,2021-06-15,False
234172,126592,Diaphus holti,365,SpecWoRMS,2021-06-15,2021-06-15,False
234173,126594,Diaphus metopoclampus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234174,126595,Diaphus mollis,365,SpecWoRMS,2021-06-15,2021-06-15,False
234175,126596,Diaphus rafinesquii,365,SpecWoRMS,2021-06-15,2021-06-15,False
234176,126599,Diogenichthys atlanticus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234177,126601,Gonichthys cocco,365,SpecWoRMS,2021-06-15,2021-06-15,False
234178,126602,Hygophum benoiti,365,SpecWoRMS,2021-06-15,2021-06-15,False
234179,126603,Hygophum hygomii,365,SpecWoRMS,2021-06-15,2021-06-15,False
234180,126604,Hygophum reinhardtii,365,SpecWoRMS,2021-06-15,2021-06-15,False
234181,126605,Hygophum taaningi,365,SpecWoRMS,2021-06-15,2021-06-15,False
234182,126608,Lampadena speculigera,365,SpecWoRMS,2021-06-15,2021-06-15,False
234183,126610,Lampanyctus alatus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234184,126612,Lampanyctus crocodilus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234185,126614,Lampanyctus festivus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234186,126615,Lampanyctus intricarius,365,SpecWoRMS,2021-06-15,2021-06-15,False
234187,126617,Lampanyctus macdonaldi,365,SpecWoRMS,2021-06-15,2021-06-15,False
234188,126618,Lampanyctus photonotus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234189,126619,Lampanyctus pusillus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234190,126620,Lepidophanes gaussi,365,SpecWoRMS,2021-06-15,2021-06-15,False
234191,126621,Lepidophanes guentheri,365,SpecWoRMS,2021-06-15,2021-06-15,False
229566,126627,Myctophum punctatum,365,SpecWoRMS,2020-11-05,2021-05-27,False
234192,126628,Myctophum selenops,365,SpecWoRMS,2021-06-15,2021-06-15,False
234193,126629,Notolychnus valdiviae,365,SpecWoRMS,2021-06-15,2021-06-15,False
234194,126630,Symbolophorus veranyi,365,SpecWoRMS,2021-06-15,2021-06-15,False
234195,126631,Taaningichthys bathyphilus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234196,126632,Taaningichthys minimus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234197,126633,Taaningichthys paurolychnus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234198,126636,Scopelengys tristis,365,SpecWoRMS,2021-06-15,2021-06-15,False
139123,126663,Echiodon drummondii,365,SpecWoRMS,2013-12-09,2013-12-09,False
234199,126679,Leucobrotula adipata,365,SpecWoRMS,2021-06-15,2021-06-15,False
234200,126680,Parabrotula plagiophthalma,365,SpecWoRMS,2021-06-15,2021-06-15,False
229458,126682,Alepocephalus bairdii,365,SpecWoRMS,2020-10-05,2020-10-05,False
234201,126687,Bajacalifornia megalops,365,SpecWoRMS,2021-06-15,2021-06-15,False
234202,126697,Conocara murrayi,365,SpecWoRMS,2021-06-15,2021-06-15,False
234203,126698,Conocara salmoneum,365,SpecWoRMS,2021-06-15,2021-06-15,False
168731,1267,Cnidaria,365,SpecWoRMS,2016-11-04,2021-05-27,False
234204,126707,Photostylus pycnopterus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234205,126714,Xenodermichthys copei,365,SpecWoRMS,2021-06-15,2021-06-15,False
137392,126715,Argentina silus,365,SpecWoRMS,2013-05-02,2019-04-15,False
137914,126716,Argentina sphyraena,365,SpecWoRMS,2013-11-26,2020-07-13,False
234206,126719,Bathylagus euryops,365,SpecWoRMS,2021-06-15,2021-06-15,False
234207,126721,Melanolagus bericoides,365,SpecWoRMS,2021-06-15,2021-06-15,False
234208,126724,Microstoma microstoma,365,SpecWoRMS,2021-06-15,2021-06-15,False
234209,126725,Nansenia groenlandica,365,SpecWoRMS,2021-06-15,2021-06-15,False
234210,126733,Opisthoproctus soleatus,365,SpecWoRMS,2021-06-15,2021-06-15,False
137393,126735,Mallotus villosus,365,SpecWoRMS,2013-05-02,2019-04-15,False
138919,126736,Osmerus eperlanus,365,SpecWoRMS,2013-11-27,2020-07-27,False
234211,126738,Barbantus curvifrons,365,SpecWoRMS,2021-06-15,2021-06-15,False
234212,126739,Holtbyrnia anomala,365,SpecWoRMS,2021-06-15,2021-06-15,False
234213,126740,Holtbyrnia macrops,365,SpecWoRMS,2021-06-15,2021-06-15,False
234214,126741,Maulisia argipalla,365,SpecWoRMS,2021-06-15,2021-06-15,False
234215,126742,Maulisia mauli,365,SpecWoRMS,2021-06-15,2021-06-15,False
234216,126745,Normichthys operosus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234217,126749,Searsia koefoedi,365,SpecWoRMS,2021-06-15,2021-06-15,False
137910,126751,Ammodytes marinus,365,SpecWoRMS,2013-11-26,2013-11-26,False
137911,126752,Ammodytes tobianus,365,SpecWoRMS,2013-11-26,2013-11-26,False
168748,126754,Gymnammodytes semisquamatus,365,SpecWoRMS,2016-11-04,2016-11-04,False
138948,126755,Hyperoplus immaculatus,365,SpecWoRMS,2013-11-28,2013-11-28,False
137940,126756,Hyperoplus lanceolatus,365,SpecWoRMS,2013-11-26,2020-09-18,False
228785,126757,Anarhichas denticulatus,365,SpecWoRMS,2020-07-09,2020-07-27,False
137912,126758,Anarhichas lupus,365,SpecWoRMS,2013-11-26,2021-05-17,False
228794,126759,Anarhichas minor,365,SpecWoRMS,2020-07-09,2021-09-15,False
139102,126761,Blennius ocellaris,365,SpecWoRMS,2013-12-09,2013-12-09,False
228839,126783,Brama brama,365,SpecWoRMS,2020-07-13,2021-05-27,False
137920,126792,Callionymus lyra,365,SpecWoRMS,2013-11-26,2020-09-08,False
137921,126793,Callionymus maculatus,365,SpecWoRMS,2013-11-26,2013-11-26,False
196167,126795,Callionymus reticulatus,365,SpecWoRMS,2018-05-04,2018-05-04,False
229567,126798,Synchiropus phaeton,365,SpecWoRMS,2020-11-05,2020-11-05,False
169799,126806,Caranx rhonchus,365,SpecWoRMS,2017-04-04,2017-04-04,False
229568,126810,Lichia amia,365,SpecWoRMS,2020-11-05,2020-11-05,False
229569,126819,Trachinotus ovatus,365,SpecWoRMS,2020-11-05,2020-11-05,False
168840,126820,Trachurus mediterraneus,365,SpecWoRMS,2016-11-04,2020-04-15,False
137394,126821,Trachurus picturatus,365,SpecWoRMS,2013-05-02,2021-05-27,False
137395,126822,Trachurus trachurus,365,SpecWoRMS,2013-05-02,2019-04-15,False
202576,126828,Spicara maena,365,SpecWoRMS,2020-04-15,2020-04-15,False
194994,126830,Spicara smaris,365,SpecWoRMS,2017-11-15,2017-11-15,False
168728,126831,Centrolophus niger,365,SpecWoRMS,2016-11-04,2016-11-04,False
234218,126833,Schedophilus medusophagus,365,SpecWoRMS,2021-06-15,2021-06-15,False
139112,126835,Cepola macrophthalma,365,SpecWoRMS,2013-12-09,2020-07-13,False
234219,126840,Chiasmodon niger,365,SpecWoRMS,2021-06-15,2021-06-15,False
229530,126846,Coryphaena hippurus,365,SpecWoRMS,2020-10-28,2020-10-28,False
234220,126857,Epigonus denticulatus,365,SpecWoRMS,2021-06-15,2021-06-15,False
139275,126858,Epigonus telescopus,365,SpecWoRMS,2013-12-09,2021-05-27,False
234221,126861,Diplospinus multistriatus,365,SpecWoRMS,2021-06-15,2021-06-15,False
229532,126867,Ruvettus pretiosus,365,SpecWoRMS,2020-10-28,2020-10-28,False
137913,126868,Aphia minuta,365,SpecWoRMS,2013-11-26,2013-11-26,False
168735,126878,Crystallogobius linearis,365,SpecWoRMS,2016-11-04,2016-11-04,False
137936,126892,Gobius niger,365,SpecWoRMS,2013-11-26,2013-11-26,False
168746,126893,Gobius paganellus,365,SpecWoRMS,2016-11-04,2016-11-04,False
139148,126904,Lesueurigobius friesii,365,SpecWoRMS,2013-12-09,2013-12-09,False
229570,126906,Lesueurigobius sanzi,365,SpecWoRMS,2020-11-05,2020-11-05,False
229389,126913,Neogobius fluviatilis,365,SpecWoRMS,2020-09-24,2020-09-24,False
138945,126916,Neogobius melanostomus,365,SpecWoRMS,2013-11-28,2020-07-09,False
138924,126927,Pomatoschistus microps,365,SpecWoRMS,2013-11-28,2013-11-28,False
138925,126928,Pomatoschistus minutus,365,SpecWoRMS,2013-11-28,2013-11-28,False
138926,126930,Pomatoschistus pictus,365,SpecWoRMS,2013-11-28,2013-11-28,False
229571,126946,Plectorhinchus mediterraneus,365,SpecWoRMS,2020-11-05,2020-11-05,False
229572,126947,Pomadasys incisus,365,SpecWoRMS,2020-11-05,2020-11-05,False
229531,126952,Tetrapturus belone,365,SpecWoRMS,2020-10-28,2020-10-28,False
138954,126957,Acantholabrus palloni,365,SpecWoRMS,2013-11-28,2013-11-28,False
